Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,-30,6,0.0,7.28,8.074,1.794e-15,243.7,0.4883,0.8196,220900.0,321.4,438000.0,1273.0,5.944,-0.06413,0.5192,5.029,-2.019e-15,-805.1,1.511
0.1155,-30,6,0.0,7.273,9.546,320.6,239.0,0.4165,0.8387,161600.0,206400.0,985000.0,-9567.0,5.025,0.001421,0.5195,5.903,-95.98,1549.0,-21.98
0.231,-30,6,0.0,7.252,10.35,468.8,236.4,0.3897,0.8452,137900.0,519900.0,1760000.0,-6225.0,4.624,0.0878,0.5073,6.353,-99.84,1348.0,-722.9
0.3465,-30,6,0.0,7.276,10.36,381.4,237.1,0.3963,0.8508,139100.0,863900.0,2779000.0,-11130.0,4.628,0.1595,0.5034,6.51,-17.84,-412.0,-341.9
0.462,-30,6,0.0,7.291,9.904,409.9,239.1,0.4307,0.8694,156500.0,1367000.0,3541000.0,-12080.0,4.857,0.2105,0.4866,6.23,30.16,2851.0,105.2
0.5775,-30,6,0.0,7.283,9.197,268.6,241.8,0.4478,0.8622,179600.0,1776000.0,3782000.0,-10920.0,5.224,0.2234,0.4607,5.598,172.6,5611.0,-764.6
0.693,-30,6,0.0,7.297,8.666,323.2,242.5,0.4677,0.8419,197900.0,2139000.0,3911000.0,-18180.0,5.551,0.2135,0.4325,4.966,133.3,7551.0,183.1
0.8085,-30,6,0.0,7.318,8.377,544.8,244.3,0.4919,0.8339,211800.0,2369000.0,4002000.0,-17630.0,5.769,0.2089,0.4047,4.514,72.67,13380.0,299.1
0.924,-30,6,0.0,7.345,8.278,545.3,251.2,0.509,0.8405,219800.0,2461000.0,3902000.0,-13970.0,5.854,0.2204,0.3777,4.272,115.6,18280.0,-570.4
1.0395,-30,6,0.0,7.368,8.292,429.6,261.3,0.5118,0.8405,220100.0,2438000.0,3692000.0,-16790.0,5.857,0.2696,0.36,4.392,91.36,21900.0,1023.0
1.155,-30,6,0.0,7.376,8.383,312.7,270.5,0.5037,0.8396,216300.0,2534000.0,3582000.0,-15200.0,5.81,0.3426,0.3402,4.751,61.11,28120.0,1399.0
1.2705,-30,6,0.0,7.387,8.525,380.7,276.7,0.4935,0.8444,210600.0,2820000.0,3557000.0,-16230.0,5.717,0.4265,0.2946,5.181,90.11,32350.0,587.6
1.386,-30,6,0.0,7.396,8.607,525.4,283.2,0.4862,0.8442,206800.0,3135000.0,3557000.0,-23530.0,5.666,0.5044,0.2196,5.546,64.35,34440.0,1562.0
1.5015,-30,6,0.0,7.413,8.619,503.7,292.1,0.4849,0.8432,207500.0,3462000.0,3608000.0,-25150.0,5.678,0.5383,0.1479,5.615,130.2,38060.0,1549.0
1.617,-30,6,0.0,7.436,8.585,486.1,302.0,0.4825,0.8408,209400.0,3602000.0,3674000.0,-25760.0,5.712,0.5277,0.1012,5.373,168.0,39310.0,1154.0
1.7325,-30,6,0.0,7.436,8.504,420.3,311.7,0.4792,0.8357,212000.0,3584000.0,3769000.0,-26500.0,5.765,0.5102,0.06316,5.096,183.4,38190.0,2092.0
1.848,-30,6,0.0,7.444,8.431,380.3,318.9,0.4808,0.8323,215700.0,3493000.0,3845000.0,-24520.0,5.827,0.513,0.02127,5.036,185.4,38200.0,2010.0
1.9635,-30,6,0.0,7.464,8.344,582.6,325.0,0.4839,0.829,220300.0,3433000.0,3863000.0,-22830.0,5.901,0.5339,-0.02022,5.173,188.8,36090.0,1452.0
2.079,-30,6,0.0,7.477,8.232,631.7,334.8,0.4849,0.8226,225100.0,3393000.0,3846000.0,-23340.0,5.988,0.5742,-0.06031,5.508,151.8,32180.0,1592.0
2.1945,-30,6,0.0,7.501,8.156,507.5,346.4,0.4866,0.817,229400.0,3402000.0,3805000.0,-23570.0,6.065,0.6051,-0.09589,5.768,113.9,29630.0,1703.0
2.31,-30,6,0.0,7.519,8.101,517.7,356.9,0.4889,0.8155,233200.0,3505000.0,3752000.0,-23410.0,6.121,0.6063,-0.1346,5.793,73.54,25620.0,1496.0
2.4255,-30,6,0.0,7.523,8.048,522.3,366.7,0.4887,0.814,236000.0,3533000.0,3676000.0,-25540.0,6.163,0.5778,-0.1732,5.59,12.4,20660.0,1273.0
2.541,-30,6,0.0,7.542,8.047,571.4,375.7,0.4892,0.813,237000.0,3509000.0,3583000.0,-25580.0,6.18,0.5248,-0.2154,5.244,-18.99,17410.0,1309.0
2.6565,-30,6,0.0,7.565,8.08,688.7,386.2,0.4906,0.8145,237100.0,3323000.0,3522000.0,-23470.0,6.175,0.4685,-0.2581,4.95,-35.12,13540.0,867.4
2.772,-30,6,0.0,7.581,8.117,634.6,399.4,0.4903,0.8172,236400.0,2981000.0,3474000.0,-20600.0,6.157,0.4306,-0.295,4.846,-16.61,9447.0,444.9
2.8875,-30,6,0.0,7.596,8.179,532.8,411.8,0.4905,0.8209,234800.0,2645000.0,3400000.0,-17510.0,6.122,0.4172,-0.3269,4.948,-4.47,7549.0,829.2
3.003,-30,6,0.0,7.604,8.258,567.0,421.5,0.4908,0.8261,232700.0,2392000.0,3346000.0,-16140.0,6.075,0.4138,-0.3502,5.1,2.936,5679.0,510.0
3.1185,-30,6,0.0,7.613,8.336,649.3,430.6,0.4898,0.8308,230000.0,2262000.0,3300000.0,-16260.0,6.023,0.4097,-0.3697,5.235,-36.75,4117.0,-53.62
3.234,-30,6,0.0,7.628,8.437,689.3,440.8,0.4901,0.8361,226700.0,2174000.0,3244000.0,-17240.0,5.961,0.3824,-0.3873,5.217,-85.47,4793.0,399.5
3.3495,-30,6,0.0,7.643,8.552,662.9,451.9,0.4907,0.8423,223500.0,2030000.0,3228000.0,-17060.0,5.896,0.3238,-0.4076,5.045,-103.0,5622.0,319.6
3.465,-30,6,0.0,7.651,8.64,618.2,462.3,0.4893,0.8482,220800.0,1758000.0,3227000.0,-15390.0,5.84,0.2537,-0.4291,4.879,-98.15,6814.0,99.67
3.5805,-30,6,0.0,7.652,8.724,597.5,470.6,0.4872,0.8531,217800.0,1394000.0,3207000.0,-13290.0,5.784,0.1868,-0.4485,4.802,-62.0,9802.0,602.2
3.696,-30,6,0.0,7.658,8.823,645.8,477.0,0.4861,0.8576,214700.0,966400.0,3209000.0,-11110.0,5.727,0.1392,-0.4643,4.838,-6.179,12720.0,382.5
3.8115,-30,6,0.0,7.667,8.916,733.6,483.8,0.4835,0.8607,211400.0,556900.0,3203000.0,-8704.0,5.672,0.11,-0.4752,4.915,41.13,15580.0,63.33
3.927,-30,6,0.0,7.672,8.996,698.8,492.2,0.4808,0.8617,208100.0,214100.0,3154000.0,-7387.0,5.624,0.06741,-0.483,4.955,71.8,19540.0,576.7
4.0425,-30,6,0.0,7.678,9.014,619.5,499.2,0.4812,0.8611,207600.0,-61200.0,3108000.0,-6393.0,5.62,-0.01749,-0.4829,4.914,109.8,22890.0,826.1
4.158,-30,6,0.0,7.679,8.947,649.4,504.0,0.4816,0.8595,210400.0,-228800.0,3070000.0,-4283.0,5.663,-0.09479,-0.4798,4.936,108.9,25620.0,849.2
4.2735,-30,6,0.0,7.677,8.89,690.9,508.0,0.4804,0.8572,212300.0,-415800.0,3053000.0,-3879.0,5.696,-0.1576,-0.4768,5.038,121.9,28800.0,1212.0
4.389,-30,6,0.0,7.686,8.863,723.4,512.4,0.4798,0.8545,213500.0,-683300.0,3104000.0,-2756.0,5.722,-0.2256,-0.4725,5.229,140.3,30970.0,1359.0
4.5045,-30,6,0.0,7.696,8.818,753.1,517.8,0.4788,0.8512,215400.0,-1046000.0,3187000.0,573.9,5.757,-0.2876,-0.467,5.442,150.4,32210.0,1301.0
4.62,-30,6,0.0,7.698,8.748,689.7,523.8,0.478,0.8474,217800.0,-1487000.0,3253000.0,3590.0,5.803,-0.3322,-0.454,5.537,170.5,33420.0,1535.0
4.7355,-30,6,0.0,7.702,8.672,655.9,527.9,0.4785,0.8433,220900.0,-1869000.0,3320000.0,6348.0,5.858,-0.3531,-0.4341,5.456,171.5,33420.0,1767.0
4.851,-30,6,0.0,7.707,8.594,734.2,530.9,0.4782,0.8387,224100.0,-2120000.0,3381000.0,8645.0,5.917,-0.3601,-0.409,5.261,147.2,32420.0,1592.0
4.9665,-30,6,0.0,7.714,8.521,779.4,535.4,0.4787,0.8348,227100.0,-2262000.0,3421000.0,9321.0,5.97,-0.3708,-0.3797,5.08,103.1,31330.0,1555.0
5.082,-30,6,0.0,7.726,8.47,764.7,541.1,0.4806,0.832,229800.0,-2358000.0,3462000.0,9649.0,6.015,-0.3984,-0.3472,5.021,74.67,29240.0,1816.0
5.1975,-30,6,0.0,7.735,8.428,743.6,547.1,0.4818,0.8302,232200.0,-2458000.0,3505000.0,11200.0,6.054,-0.4453,-0.3154,5.15,39.98,26530.0,1692.0
5.313,-30,6,0.0,7.74,8.391,725.7,552.5,0.4824,0.8294,234100.0,-2625000.0,3542000.0,12650.0,6.082,-0.4978,-0.2837,5.382,21.18,24090.0,1571.0
5.4285,-30,6,0.0,7.746,8.38,746.5,557.1,0.4836,0.8292,235100.0,-2840000.0,3582000.0,14460.0,6.096,-0.5395,-0.2488,5.567,-3.784,21190.0,1640.0
5.544,-30,6,0.0,7.757,8.388,803.3,562.1,0.485,0.8298,235600.0,-3054000.0,3620000.0,17070.0,6.099,-0.5569,-0.2115,5.579,-39.22,18200.0,1291.0
5.6595,-30,6,0.0,7.767,8.407,815.9,568.7,0.4865,0.8318,235500.0,-3237000.0,3644000.0,18770.0,6.091,-0.5485,-0.1699,5.386,-61.56,15860.0,1063.0
5.775,-30,6,0.0,7.775,8.445,766.8,575.7,0.4886,0.8351,234800.0,-3312000.0,3655000.0,19530.0,6.07,-0.5255,-0.1251,5.086,-75.63,13520.0,1220.0
5.8905,-30,6,0.0,7.781,8.496,747.5,581.3,0.4899,0.8389,233500.0,-3264000.0,3657000.0,19320.0,6.04,-0.5061,-0.07694,4.845,-78.14,11510.0,1027.0
6.006,-30,6,0.0,7.785,8.551,785.7,586.0,0.4902,0.843,231900.0,-3128000.0,3651000.0,18130.0,6.004,-0.502,-0.02911,4.788,-75.13,10450.0,754.4
6.1215,-30,6,0.0,7.79,8.619,812.9,591.1,0.491,0.8473,229700.0,-2990000.0,3639000.0,16830.0,5.96,-0.5132,0.01443,4.923,-60.62,9726.0,760.1
6.237,-30,6,0.0,7.799,8.704,816.2,596.7,0.4917,0.8517,227000.0,-2911000.0,3635000.0,16560.0,5.909,-0.5306,0.05435,5.157,-55.62,9573.0,607.1
6.3525,-30,6,0.0,7.803,8.796,801.6,602.4,0.4911,0.8564,223800.0,-2896000.0,3636000.0,17170.0,5.851,-0.5359,0.09468,5.314,-50.58,10400.0,510.0
6.468,-30,6,0.0,7.803,8.897,765.1,607.1,0.4893,0.8601,219600.0,-2896000.0,3628000.0,17550.0,5.784,-0.512,0.1509,5.272,-42.75,11540.0,685.5
6.5835,-30,6,0.0,7.805,8.971,775.8,610.1,0.4875,0.8614,216500.0,-2818000.0,3619000.0,17330.0,5.739,-0.4457,0.2433,5.057,-28.35,13070.0,697.5
6.699,-30,6,0.0,7.807,8.962,828.0,612.9,0.4868,0.8613,217000.0,-2632000.0,3618000.0,16100.0,5.746,-0.3646,0.3325,4.909,9.437,15240.0,584.6
6.8145,-30,6,0.0,7.809,8.953,828.9,616.4,0.4855,0.8612,217500.0,-2353000.0,3620000.0,13960.0,5.752,-0.3096,0.3793,4.864,74.37,17410.0,692.5
6.93,-30,6,0.0,7.812,8.966,799.5,619.8,0.4828,0.8606,216900.0,-2030000.0,3636000.0,11610.0,5.747,-0.279,0.4076,4.912,136.8,19680.0,828.8
7.0455,-30,6,0.0,7.811,8.969,790.4,622.2,0.4798,0.8596,216600.0,-1716000.0,3670000.0,9814.0,5.745,-0.2641,0.4308,5.027,174.2,22210.0,837.2
7.161,-30,6,0.0,7.809,8.953,793.7,623.7,0.4773,0.8578,216700.0,-1449000.0,3711000.0,8474.0,5.753,-0.2525,0.4517,5.14,181.7,24360.0,984.1
7.2765,-30,6,0.0,7.811,8.922,820.0,624.8,0.476,0.8549,217600.0,-1236000.0,3765000.0,7559.0,5.775,-0.2319,0.4726,5.208,152.9,26170.0,1181.0
7.392,-30,6,0.0,7.814,8.878,847.9,626.6,0.4748,0.8516,219200.0,-1037000.0,3831000.0,7406.0,5.807,-0.1952,0.4921,5.209,116.1,27830.0,1231.0
7.5075,-30,6,0.0,7.816,8.826,830.3,629.0,0.4741,0.8486,221000.0,-808000.0,3887000.0,6697.0,5.841,-0.1407,0.5112,5.187,82.62,28840.0,1408.0
7.623,-30,6,0.0,7.818,8.775,802.7,630.9,0.4741,0.8459,223000.0,-497400.0,3939000.0,4772.0,5.877,-0.07846,0.5287,5.197,64.38,29300.0,1635.0
7.7385,-30,6,0.0,7.82,8.724,816.0,632.1,0.4744,0.8435,225000.0,-95440.0,3989000.0,2006.0,5.912,-0.02145,0.542,5.242,62.16,29440.0,1564.0
