Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,0,8,0.0,9.7,8.07,1.677e-14,2106.0,0.4882,0.8193,392600.0,463.5,653200.0,2284.0,7.926,-0.08507,0.6922,5.029,-3.028e-15,-798.7,11.18
0.0915,0,8,0.0,9.626,9.583,1291.0,2033.0,0.4191,0.8281,277800.0,485600.0,1301000.0,-15040.0,6.631,-0.000877,0.6911,5.95,-188.4,1032.0,141.3
0.183,0,8,0.0,9.521,10.44,2798.0,2014.0,0.3754,0.8228,228300.0,1204000.0,2194000.0,-11050.0,6.03,0.1062,0.6749,6.464,-350.5,2109.0,-2271.0
0.2745,0,8,0.0,9.522,10.76,3002.0,2036.0,0.3989,0.8195,213400.0,1593000.0,3606000.0,-31100.0,5.84,0.2082,0.6611,6.769,-258.1,425.6,-4564.0
0.366,0,8,0.0,9.626,10.57,2727.0,2063.0,0.4189,0.8433,231100.0,1948000.0,4695000.0,-29230.0,5.991,0.2931,0.6447,6.741,-199.1,443.4,-1455.0
0.4575,0,8,0.0,9.622,10.08,2128.0,2079.0,0.4462,0.8584,260100.0,2232000.0,5442000.0,-24110.0,6.302,0.3685,0.6101,6.453,-44.06,4557.0,1309.0
0.549,0,8,0.0,9.505,9.333,1067.0,2062.0,0.4445,0.8622,297700.0,2399000.0,5713000.0,-12900.0,6.727,0.4017,0.5669,5.896,103.9,8929.0,-259.2
0.6405,0,8,0.0,9.455,8.795,894.9,2006.0,0.4558,0.8398,321200.0,2758000.0,5828000.0,-27600.0,7.082,0.3976,0.5256,5.317,241.2,12110.0,813.3
0.732,0,8,0.0,9.417,8.46,1948.0,1959.0,0.4661,0.8288,341200.0,3339000.0,5997000.0,-39480.0,7.348,0.3902,0.4783,4.802,75.27,17040.0,3788.0
0.8235,0,8,0.0,9.415,8.337,3044.0,1959.0,0.4852,0.8216,350500.0,3790000.0,6087000.0,-46620.0,7.48,0.3866,0.4329,4.437,-77.32,24330.0,1389.0
0.915,0,8,0.0,9.477,8.319,3103.0,1990.0,0.4987,0.8259,356000.0,3895000.0,6040000.0,-39870.0,7.519,0.4018,0.3851,4.233,58.63,30740.0,-1366.0
1.0065,0,8,0.0,9.527,8.327,2443.0,2020.0,0.505,0.8231,355100.0,3592000.0,5885000.0,-37130.0,7.521,0.4778,0.297,4.278,61.19,36050.0,3288.0
1.098,0,8,0.0,9.492,8.279,1455.0,2019.0,0.5038,0.825,359900.0,3226000.0,5796000.0,-26310.0,7.563,0.5872,0.1807,4.644,80.39,42710.0,8007.0
1.1895,0,8,0.0,9.423,8.205,951.3,1981.0,0.4972,0.8218,362000.0,3224000.0,5752000.0,-22940.0,7.599,0.6689,0.1163,5.106,249.9,49830.0,6112.0
1.281,0,8,0.0,9.379,8.163,1538.0,1935.0,0.4868,0.8249,361800.0,3567000.0,5772000.0,-25040.0,7.582,0.7279,0.08628,5.522,306.3,54780.0,4449.0
1.3725,0,8,0.0,9.358,8.152,2547.0,1919.0,0.4792,0.8159,356500.0,4059000.0,5779000.0,-44110.0,7.567,0.7638,0.05739,5.78,177.6,58290.0,6645.0
1.464,0,8,0.0,9.376,8.182,2881.0,1935.0,0.4794,0.8083,353400.0,4460000.0,5784000.0,-53070.0,7.57,0.7749,0.0109,5.845,159.7,62440.0,6658.0
1.5555,0,8,0.0,9.446,8.194,2608.0,1959.0,0.4827,0.803,354600.0,4521000.0,5817000.0,-51970.0,7.608,0.7611,-0.04704,5.724,198.3,65870.0,4601.0
1.647,0,8,0.0,9.462,8.109,2040.0,1972.0,0.4817,0.8062,362400.0,4291000.0,5875000.0,-38780.0,7.676,0.7276,-0.101,5.466,213.0,66430.0,6112.0
1.7385,0,8,0.0,9.388,7.966,1319.0,1960.0,0.4761,0.802,368400.0,3977000.0,5932000.0,-33810.0,7.76,0.6978,-0.1554,5.264,254.2,65600.0,9020.0
1.83,0,8,0.0,9.333,7.855,1109.0,1921.0,0.4728,0.7952,373100.0,3700000.0,5917000.0,-33150.0,7.842,0.6843,-0.2118,5.219,283.3,65260.0,8115.0
1.9215,0,8,0.0,9.334,7.77,1969.0,1886.0,0.4726,0.7886,377900.0,3674000.0,5884000.0,-34150.0,7.926,0.682,-0.2616,5.266,217.3,63650.0,5359.0
2.013,0,8,0.0,9.342,7.683,2918.0,1891.0,0.4732,0.7839,383700.0,3742000.0,5843000.0,-30530.0,8.011,0.6971,-0.3091,5.438,82.21,59540.0,4161.0
2.1045,0,8,0.0,9.367,7.622,2834.0,1920.0,0.4765,0.7748,386800.0,3521000.0,5789000.0,-34620.0,8.091,0.7211,-0.3591,5.686,31.92,55100.0,3985.0
2.196,0,8,0.0,9.418,7.596,2124.0,1940.0,0.4826,0.7716,391900.0,3167000.0,5709000.0,-30690.0,8.16,0.7288,-0.4065,5.839,46.96,51290.0,4095.0
2.2875,0,8,0.0,9.424,7.55,1642.0,1937.0,0.4856,0.7757,399400.0,2974000.0,5638000.0,-19700.0,8.217,0.7145,-0.4525,5.876,14.52,46340.0,4306.0
2.379,0,8,0.0,9.36,7.466,1451.0,1917.0,0.4831,0.7796,405400.0,2828000.0,5554000.0,-15840.0,8.258,0.6775,-0.4987,5.817,-46.91,40160.0,3641.0
2.4705,0,8,0.0,9.316,7.417,1613.0,1891.0,0.4813,0.7764,405200.0,2759000.0,5427000.0,-24740.0,8.273,0.6128,-0.5417,5.646,-129.9,34670.0,2467.0
2.562,0,8,0.0,9.338,7.441,2274.0,1878.0,0.4843,0.7735,403200.0,2813000.0,5295000.0,-28600.0,8.268,0.5288,-0.5847,5.447,-260.8,30030.0,1531.0
2.6535,0,8,0.0,9.377,7.492,2854.0,1892.0,0.4896,0.7748,402200.0,2656000.0,5226000.0,-25720.0,8.25,0.439,-0.6256,5.292,-333.2,24890.0,-20.87
2.745,0,8,0.0,9.403,7.531,2620.0,1921.0,0.4945,0.7791,401800.0,2122000.0,5185000.0,-18290.0,8.223,0.3588,-0.656,5.196,-280.0,19670.0,-1470.0
2.8365,0,8,0.0,9.418,7.574,1864.0,1935.0,0.4982,0.784,400000.0,1455000.0,5114000.0,-10300.0,8.179,0.301,-0.6754,5.166,-196.9,15970.0,-534.4
2.928,0,8,0.0,9.397,7.629,1394.0,1923.0,0.5001,0.7912,397300.0,885400.0,5027000.0,-3219.0,8.114,0.26,-0.6844,5.156,-133.7,13520.0,1013.0
3.0195,0,8,0.0,9.351,7.692,1518.0,1897.0,0.499,0.7975,391900.0,554100.0,4950000.0,-1652.0,8.026,0.2175,-0.6836,5.108,-101.2,11070.0,-253.6
3.111,0,8,0.0,9.327,7.768,2030.0,1880.0,0.4964,0.7994,382800.0,479300.0,4854000.0,-4831.0,7.923,0.1409,-0.6795,5.006,-135.7,9267.0,-2321.0
3.2025,0,8,0.0,9.344,7.828,2524.0,1883.0,0.4971,0.7973,376400.0,474700.0,4731000.0,-9518.0,7.867,-0.001869,-0.6703,4.87,-169.9,9222.0,-1849.0
3.294,0,8,0.0,9.375,7.872,2580.0,1901.0,0.5014,0.7976,375600.0,344700.0,4642000.0,-8152.0,7.856,-0.1272,-0.6517,4.831,-141.5,10170.0,-806.0
3.3855,0,8,0.0,9.395,7.929,2169.0,1918.0,0.5034,0.8023,374400.0,31460.0,4638000.0,-2959.0,7.82,-0.2125,-0.632,4.874,-53.88,11270.0,-1124.0
3.477,0,8,0.0,9.383,7.964,1677.0,1917.0,0.4995,0.8085,372100.0,-395600.0,4684000.0,4145.0,7.767,-0.2888,-0.6131,4.986,59.99,13360.0,-442.2
3.5685,0,8,0.0,9.337,7.985,1460.0,1899.0,0.4928,0.8113,368000.0,-778000.0,4733000.0,6993.0,7.71,-0.365,-0.589,5.135,122.1,16940.0,1635.0
3.66,0,8,0.0,9.299,8.021,1671.0,1875.0,0.4877,0.8106,362800.0,-1070000.0,4785000.0,7940.0,7.659,-0.4287,-0.5577,5.248,141.6,20900.0,1983.0
3.7515,0,8,0.0,9.301,8.061,2216.0,1864.0,0.4851,0.8087,358700.0,-1306000.0,4846000.0,8984.0,7.625,-0.4699,-0.5216,5.261,159.5,24630.0,647.7
3.843,0,8,0.0,9.32,8.083,2596.0,1873.0,0.4829,0.8071,356300.0,-1533000.0,4901000.0,12960.0,7.607,-0.4899,-0.4831,5.168,156.4,28880.0,786.0
