Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,-5,12,0.0,12.1,6.712,1.455e-14,5000.0,0.4737,0.7242,780900.0,597.2,917300.0,3403.0,11.89,-0.1059,1.039,5.019,-4.535e-16,-782.2,21.49
0.099,-5,12,0.0,11.96,8.395,2824.0,4782.0,0.4197,0.7594,513600.0,1016000.0,2345000.0,-2095.0,9.413,0.05949,1.029,6.248,-306.6,1424.0,135.9
0.198,-5,12,0.0,11.76,9.165,5756.0,4816.0,0.4041,0.745,411000.0,2298000.0,4557000.0,-18810.0,8.5,0.2468,0.9975,6.893,-571.0,2167.0,-5637.0
0.297,-5,12,0.0,11.86,9.288,5781.0,4800.0,0.4544,0.7521,406600.0,2824000.0,7282000.0,-55020.0,8.416,0.4024,0.9648,7.081,-293.0,727.9,-8354.0
0.396,-5,12,0.0,12.04,8.935,4998.0,4985.0,0.4784,0.7809,467600.0,3184000.0,8645000.0,-42270.0,8.862,0.5554,0.909,6.855,-224.8,4327.0,84.49
0.495,-5,12,0.0,11.95,8.302,3335.0,5077.0,0.4739,0.7972,549000.0,3245000.0,9544000.0,-9319.0,9.512,0.6708,0.8157,6.336,86.88,13770.0,2345.0
0.594,-5,12,0.0,11.75,7.672,1643.0,4929.0,0.4555,0.7884,610800.0,3362000.0,9696000.0,2328.0,10.1,0.6985,0.7281,5.708,389.6,22190.0,-386.4
0.693,-5,12,0.0,11.67,7.32,2876.0,4676.0,0.4517,0.7535,629700.0,4180000.0,10160000.0,-55670.0,10.49,0.7017,0.6362,5.16,345.0,30970.0,5734.0
0.792,-5,12,0.0,11.66,7.226,5320.0,4518.0,0.462,0.7418,642900.0,5018000.0,10390000.0,-77700.0,10.68,0.7422,0.4746,4.715,-96.36,44050.0,6097.0
0.891,-5,12,0.0,11.78,7.111,6094.0,4498.0,0.4794,0.7276,661500.0,5429000.0,10430000.0,-84490.0,10.94,0.8673,0.1836,4.633,76.58,58020.0,-1441.0
0.99,-5,12,0.0,11.93,7.032,4806.0,4462.0,0.4911,0.7363,692100.0,4806000.0,10230000.0,-51820.0,11.12,0.9184,0.08702,4.742,291.2,69870.0,4390.0
1.089,-5,12,0.0,11.9,7.017,2668.0,4632.0,0.4847,0.7381,697900.0,3829000.0,10140000.0,-30090.0,11.15,0.9694,0.02371,4.969,356.4,82770.0,15690.0
1.188,-5,12,0.0,11.77,7.003,1609.0,4573.0,0.4736,0.7465,701700.0,3591000.0,10170000.0,-2999.0,11.12,1.04,-0.04789,5.347,641.2,96590.0,13080.0
1.287,-5,12,0.0,11.69,6.943,3114.0,4295.0,0.4605,0.7439,696800.0,4073000.0,10290000.0,-17650.0,11.1,1.118,-0.135,5.793,651.4,107300.0,9042.0
1.386,-5,12,0.0,11.7,6.892,5139.0,4166.0,0.4549,0.7261,687800.0,4785000.0,10390000.0,-65310.0,11.16,1.158,-0.2333,6.042,357.6,114700.0,12730.0
1.485,-5,12,0.0,11.81,6.883,5319.0,4120.0,0.4577,0.7032,684200.0,5158000.0,10430000.0,-87560.0,11.32,1.158,-0.3515,6.103,335.7,122000.0,12220.0
1.584,-5,12,0.0,11.99,6.875,4243.0,4312.0,0.4656,0.709,708200.0,4762000.0,10420000.0,-61980.0,11.47,1.124,-0.4814,6.086,429.5,127400.0,9729.0
1.683,-5,12,0.0,11.96,6.784,2952.0,4481.0,0.4622,0.7265,737600.0,4074000.0,10390000.0,-15310.0,11.56,1.046,-0.6031,5.963,351.9,128000.0,14190.0
1.782,-5,12,0.0,11.8,6.659,2020.0,4513.0,0.4516,0.7209,743700.0,3541000.0,10290000.0,-7821.0,11.66,0.9673,-0.716,5.895,249.4,126500.0,16650.0
1.881,-5,12,0.0,11.77,6.565,2954.0,4280.0,0.4448,0.7024,743000.0,3258000.0,10190000.0,-28080.0,11.81,0.9014,-0.8196,5.891,213.9,124500.0,11670.0
1.98,-5,12,0.0,11.86,6.513,5240.0,4145.0,0.4467,0.6938,753900.0,3380000.0,10160000.0,-27870.0,11.97,0.8403,-0.9054,5.893,-63.29,118600.0,7179.0
2.079,-5,12,0.0,11.96,6.482,5711.0,4278.0,0.4522,0.6887,765800.0,3090000.0,10080000.0,-14870.0,12.11,0.7956,-0.9893,5.987,-250.0,109600.0,6018.0
2.178,-5,12,0.0,12.07,6.466,4003.0,4538.0,0.458,0.6835,776600.0,2018000.0,9898000.0,-6323.0,12.24,0.7388,-1.072,6.072,-145.7,101500.0,6516.0
2.277,-5,12,0.0,12.1,6.456,2697.0,4671.0,0.4621,0.6955,798800.0,1281000.0,9732000.0,24670.0,12.3,0.6496,-1.136,6.073,-122.2,92340.0,7605.0
2.376,-5,12,0.0,12.0,6.434,2836.0,4748.0,0.4578,0.7074,807800.0,1100000.0,9610000.0,39390.0,12.26,0.5376,-1.187,6.064,-251.8,80580.0,5808.0
2.475,-5,12,0.0,11.92,6.445,3822.0,4695.0,0.451,0.6984,785300.0,1082000.0,9409000.0,6554.0,12.17,0.3109,-1.223,5.92,-288.1,69390.0,1732.0
2.574,-5,12,0.0,12.01,6.413,5130.0,4656.0,0.4523,0.6769,779300.0,1242000.0,9169000.0,-14860.0,12.31,-0.1335,-1.224,5.71,-413.6,59740.0,-194.3
2.673,-5,12,0.0,12.16,6.424,5675.0,4843.0,0.4619,0.6772,797300.0,987900.0,9026000.0,6312.0,12.45,-0.3377,-1.182,5.638,-415.7,49440.0,-1350.0
2.772,-5,12,0.0,12.22,6.471,4678.0,5109.0,0.4681,0.6894,807800.0,-63550.0,9000000.0,33830.0,12.42,-0.4779,-1.118,5.592,-101.9,39940.0,-2814.0
2.871,-5,12,0.0,12.21,6.507,3189.0,5122.0,0.4666,0.7009,808200.0,-1081000.0,9098000.0,59540.0,12.32,-0.5962,-1.026,5.503,84.09,33930.0,-905.7
2.97,-5,12,0.0,12.13,6.54,2884.0,5011.0,0.4619,0.7047,798300.0,-1611000.0,9233000.0,68820.0,12.21,-0.6698,-0.9123,5.296,96.04,29720.0,1464.0
3.069,-5,12,0.0,12.1,6.587,3989.0,4949.0,0.4592,0.7048,786100.0,-1676000.0,9382000.0,59060.0,12.12,-0.7164,-0.7976,5.057,103.6,25620.0,-1565.0
3.168,-5,12,0.0,12.14,6.646,5317.0,4994.0,0.4599,0.7031,772800.0,-1377000.0,9456000.0,52340.0,12.03,-0.7579,-0.6827,4.846,29.0,24020.0,-4739.0
3.267,-5,12,0.0,12.23,6.728,5506.0,5092.0,0.4654,0.7036,762700.0,-1334000.0,9518000.0,44720.0,11.95,-0.7999,-0.567,4.691,-40.22,25670.0,-2218.0
3.366,-5,12,0.04794,12.29,6.819,4411.0,5138.0,0.472,0.7119,759700.0,-1763000.0,9606000.0,164100.0,11.86,-0.864,-0.4502,4.697,4.064,28580.0,942.1
3.465,-5,12,0.5151,12.27,6.858,3257.0,5089.0,0.4715,0.7018,739100.0,-2188000.0,9697000.0,62600.0,11.78,-0.9365,-0.3325,4.822,27.24,32700.0,1745.0
3.564,-5,12,0.6855,12.15,6.825,2930.0,4996.0,0.4661,0.7058,734900.0,-2373000.0,9676000.0,74100.0,11.71,-0.9949,-0.2252,4.977,0.1743,39090.0,3656.0
3.663,-5,12,0.5657,12.16,6.899,3979.0,4938.0,0.4668,0.6999,717400.0,-2193000.0,9594000.0,52870.0,11.62,-1.043,-0.1208,5.164,-75.32,46900.0,5764.0
3.762,-5,12,0.4122,12.2,6.996,5170.0,4980.0,0.4722,0.7141,718300.0,-1862000.0,9558000.0,65850.0,11.51,-1.064,0.003801,5.28,-155.2,54700.0,3876.0
3.861,-5,12,0.528,12.27,7.077,5452.0,5076.0,0.4743,0.7102,702600.0,-1896000.0,9624000.0,70410.0,11.41,-1.049,0.1227,5.286,-241.3,62920.0,3385.0
3.96,-5,12,0.9071,12.29,7.112,4174.0,5116.0,0.4738,0.7024,688300.0,-2337000.0,9726000.0,75350.0,11.36,-1.016,0.2312,5.242,-151.9,71920.0,8323.0
4.059,-5,12,1.219,12.25,7.124,2919.0,5049.0,0.466,0.6764,660000.0,-2540000.0,9804000.0,61190.0,11.33,-0.9599,0.3536,5.159,-9.072,80230.0,12430.0
4.158,-5,12,1.251,12.2,7.128,3131.0,4953.0,0.4671,0.6831,663000.0,-2130000.0,9848000.0,67570.0,11.3,-0.8265,0.6064,5.184,15.41,87180.0,11250.0
4.257,-5,12,1.087,12.17,7.011,4462.0,4935.0,0.4652,0.6852,682400.0,-1250000.0,9890000.0,61430.0,11.44,-0.7077,0.8279,5.437,45.5,93570.0,9704.0
4.356,-5,12,1.002,12.2,6.997,5151.0,4997.0,0.4617,0.681,683300.0,-547800.0,10030000.0,44080.0,11.48,-0.6743,0.896,5.577,145.6,98950.0,10470.0
4.455,-5,12,1.135,12.26,6.998,4815.0,5063.0,0.4563,0.663,672000.0,-315500.0,10270000.0,28840.0,11.54,-0.6363,0.9551,5.679,231.8,102100.0,11330.0
4.554,-5,12,1.386,12.31,6.966,4041.0,5073.0,0.4561,0.6575,677000.0,-318000.0,10560000.0,45960.0,11.63,-0.5797,1.023,5.773,274.5,103900.0,11740.0
4.653,-5,12,1.582,12.25,6.859,3357.0,5029.0,0.4505,0.6502,683500.0,-304800.0,10740000.0,55180.0,11.75,-0.4968,1.09,5.819,309.9,104600.0,12720.0
4.752,-5,12,1.611,12.2,6.757,3370.0,4964.0,0.4429,0.6388,686600.0,-44530.0,10840000.0,41500.0,11.89,-0.3854,1.151,5.832,290.5,103100.0,12980.0
4.851,-5,12,1.506,12.21,6.7,4326.0,4946.0,0.4401,0.6351,696400.0,645800.0,10960000.0,31180.0,12.01,-0.2485,1.205,5.852,159.6,99710.0,10790.0
4.95,-5,12,1.457,12.27,6.683,5244.0,5005.0,0.4413,0.6355,705900.0,1410000.0,11140000.0,28940.0,12.09,-0.09294,1.24,5.875,16.57,95390.0,7737.0
5.049,-5,12,1.619,12.32,6.654,4913.0,5079.0,0.4406,0.6281,705900.0,1805000.0,11290000.0,19540.0,12.16,0.06091,1.25,5.879,-82.17,89860.0,6997.0
5.148,-5,12,1.897,12.34,6.607,3822.0,5083.0,0.4373,0.612,699800.0,1989000.0,11350000.0,3191.0,12.27,0.1978,1.235,5.824,-105.0,82990.0,8273.0
5.247,-5,12,2.088,12.33,6.557,3306.0,5025.0,0.4371,0.6068,705400.0,2346000.0,11290000.0,-1519.0,12.37,0.3118,1.196,5.705,-146.9,75710.0,7671.0
