Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,-30,14,0.0,12.1,5.753,2.049e-15,5000.0,0.4302,0.6278,921400.0,585.6,917300.0,3153.0,13.87,-0.1062,1.212,5.013,-1.568e-15,-771.7,21.52
0.1155,-30,14,0.0,11.95,7.442,3618.0,4779.0,0.4034,0.7012,604100.0,1341000.0,3087000.0,6521.0,10.62,0.1226,1.195,6.453,-304.6,1999.0,-340.4
0.231,-30,14,0.0,11.77,8.091,6160.0,4839.0,0.4148,0.715,505900.0,2609000.0,6595000.0,1952.0,9.627,0.3575,1.154,7.153,-437.7,1973.0,-8290.0
0.3465,-30,14,0.0,12.07,7.993,5593.0,4985.0,0.4688,0.7005,525900.0,3177000.0,9672000.0,-73810.0,9.923,0.5389,1.104,7.059,-18.36,2200.0,-4534.0
0.462,-30,14,0.0,12.12,7.455,4134.0,5122.0,0.4747,0.7475,653500.0,3342000.0,11100000.0,13390.0,10.72,0.7224,0.9996,6.561,105.2,13050.0,3279.0
0.5775,-30,14,0.0,11.9,6.756,2039.0,5004.0,0.4414,0.7243,739700.0,3448000.0,11510000.0,25470.0,11.6,0.7936,0.8754,5.814,497.9,26150.0,-928.4
0.693,-30,14,0.0,11.88,6.417,3093.0,4836.0,0.4341,0.6919,773300.0,4304000.0,12170000.0,-42540.0,12.15,0.8133,0.757,5.226,506.2,38880.0,6000.0
0.8085,-30,14,0.0,11.88,6.337,5797.0,4745.0,0.4427,0.6787,790400.0,5208000.0,12480000.0,-72220.0,12.4,0.9153,0.4946,4.795,22.78,57760.0,5565.0
0.924,-30,14,0.0,12.09,6.182,6264.0,4878.0,0.4534,0.6585,825600.0,5516000.0,12400000.0,-66250.0,12.87,1.077,0.1575,4.835,299.1,77030.0,-1647.0
1.0395,-30,14,0.0,12.25,6.172,4428.0,5191.0,0.4593,0.6689,855900.0,4565000.0,12170000.0,-32800.0,13.0,1.135,0.07454,5.004,461.8,94530.0,11380.0
1.155,-30,14,0.0,12.14,6.179,2352.0,5081.0,0.4486,0.6757,861200.0,3774000.0,12080000.0,4523.0,12.97,1.206,-0.032,5.314,650.7,114000.0,15670.0
1.2705,-30,14,0.0,12.1,6.181,3168.0,4924.0,0.4386,0.6802,857900.0,4121000.0,12290000.0,3409.0,12.9,1.304,-0.1596,5.815,874.7,130700.0,9512.0
1.386,-30,14,0.0,12.11,6.147,5565.0,4960.0,0.4308,0.6709,851500.0,4825000.0,12490000.0,-47700.0,12.94,1.366,-0.3141,6.18,520.1,141900.0,14180.0
1.5015,-30,14,0.0,12.24,6.127,5823.0,5109.0,0.4295,0.6428,843800.0,5260000.0,12570000.0,-81150.0,13.16,1.361,-0.4906,6.271,489.5,151700.0,12450.0
1.617,-30,14,0.2103,12.47,6.094,4842.0,5185.0,0.4337,0.6483,883600.0,4725000.0,12610000.0,-36200.0,13.42,1.31,-0.683,6.285,540.6,157600.0,11100.0
1.7325,-30,14,0.9626,12.4,5.953,3294.0,5148.0,0.4232,0.6228,878400.0,3746000.0,12550000.0,4822.0,13.65,1.189,-0.8669,6.154,307.4,156700.0,17410.0
1.848,-30,14,1.281,12.34,5.79,2467.0,4995.0,0.4094,0.591,875800.0,3015000.0,12260000.0,-24180.0,14.0,1.076,-1.021,6.049,285.9,153900.0,15410.0
1.9635,-30,14,1.187,12.45,5.722,5334.0,4969.0,0.4093,0.5859,904600.0,3087000.0,11910000.0,-13020.0,14.29,0.9599,-1.157,6.005,-48.05,147300.0,10400.0
2.079,-30,14,1.442,12.58,5.721,6834.0,5167.0,0.4127,0.5819,916700.0,2901000.0,11610000.0,29940.0,14.43,0.8443,-1.27,6.035,-422.8,134700.0,6176.0
2.1945,-30,14,2.241,12.72,5.673,4306.0,5264.0,0.4031,0.5445,887400.0,1269000.0,11240000.0,14830.0,14.67,0.7372,-1.364,6.033,-257.5,122200.0,7152.0
2.31,-30,14,2.923,12.83,5.65,2909.0,5158.0,0.3979,0.5222,879000.0,272900.0,10840000.0,31880.0,14.9,0.5736,-1.427,5.894,-296.3,107500.0,11280.0
2.4255,-30,14,3.281,12.78,5.667,3742.0,5064.0,0.3975,0.5223,875300.0,83950.0,10220000.0,50460.0,14.86,0.2284,-1.468,5.708,-472.7,89450.0,4477.0
2.541,-30,14,3.542,12.83,5.571,4962.0,5082.0,0.3829,0.496,861500.0,-57070.0,9406000.0,25530.0,15.12,-0.2742,-1.462,5.618,-407.8,73700.0,240.5
2.6565,-30,14,3.945,13.04,5.624,5695.0,5180.0,0.3736,0.4684,828700.0,-72540.0,8915000.0,17810.0,15.25,-0.4888,-1.379,5.479,-547.7,57970.0,2900.0
2.772,-30,14,4.554,13.19,5.705,4827.0,5258.0,0.3751,0.4621,817100.0,-1300000.0,8814000.0,41770.0,15.24,-0.6837,-1.266,5.393,-278.9,41960.0,-1795.0
2.8875,-30,14,5.183,13.23,5.717,3299.0,5216.0,0.3602,0.4418,776800.0,-2419000.0,8539000.0,54090.0,15.2,-0.8544,-1.115,5.283,-126.3,31300.0,-670.1
3.003,-30,14,5.631,13.2,5.729,3016.0,5105.0,0.3392,0.4134,726400.0,-2975000.0,8155000.0,43780.0,15.19,-0.938,-0.9353,4.984,-109.2,21880.0,4254.0
