Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,30,4,0.0,4.85,8.068,-6.852e-17,0.0,0.4885,0.8192,98100.0,200.3,278900.0,561.9,3.963,-0.04286,0.3461,5.03,-2.546e-17,-809.9,-0.132
0.1155,30,4,0.0,4.856,9.09,29.8,0.0,0.4342,0.8416,79600.0,78160.0,567800.0,-3072.0,3.522,-0.009696,0.3496,5.672,-49.41,1493.0,4.926
0.231,30,4,0.0,4.853,9.75,6.713,0.0,0.4125,0.8612,70730.0,250000.0,872700.0,-2336.0,3.281,0.03969,0.3413,5.977,-48.74,1308.0,-66.58
0.3465,30,4,0.0,4.857,9.829,-21.37,0.0,0.406,0.8602,69650.0,485500.0,1393000.0,-3792.0,3.258,0.07986,0.3432,6.174,-25.77,-702.1,-20.51
0.462,30,4,0.0,4.866,9.527,53.46,0.0,0.4271,0.8635,74770.0,854600.0,1889000.0,-4708.0,3.369,0.1057,0.3372,5.988,35.17,1443.0,-111.0
0.5775,30,4,0.0,4.875,8.975,86.7,0.0,0.4508,0.8544,83670.0,1168000.0,2046000.0,-4865.0,3.582,0.108,0.3256,5.47,66.28,2452.0,-477.5
0.693,30,4,0.0,4.891,8.488,74.36,0.0,0.4772,0.8392,92430.0,1394000.0,2093000.0,-6589.0,3.799,0.09391,0.3148,4.942,69.39,2401.0,-246.7
0.8085,30,4,0.0,4.906,8.157,61.4,0.0,0.5013,0.8281,99500.0,1518000.0,2122000.0,-6051.0,3.968,0.08422,0.3056,4.568,35.26,5864.0,-97.54
0.924,30,4,0.0,4.919,8.009,45.96,0.0,0.517,0.8281,103700.0,1583000.0,2053000.0,-4790.0,4.051,0.08935,0.2924,4.316,80.86,7969.0,-242.0
1.0395,30,4,0.0,4.932,8.003,57.75,0.0,0.5194,0.8288,104400.0,1645000.0,1857000.0,-5709.0,4.064,0.1195,0.2888,4.398,35.56,8839.0,79.35
1.155,30,4,0.0,4.945,8.1,73.54,0.0,0.5121,0.8297,102700.0,1783000.0,1739000.0,-5729.0,4.028,0.1624,0.2881,4.694,-0.7062,12680.0,186.4
1.2705,30,4,0.0,4.959,8.284,68.34,0.0,0.5033,0.8382,99720.0,2015000.0,1657000.0,-6278.0,3.949,0.2026,0.2807,5.01,-4.827,14520.0,13.12
1.386,30,4,0.0,4.969,8.459,37.09,0.0,0.4911,0.8439,96570.0,2241000.0,1639000.0,-8732.0,3.873,0.2282,0.2809,5.339,5.364,14720.0,311.5
