Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,30,12,0.0,12.1,6.712,1.455e-14,5000.0,0.4737,0.7242,780900.0,597.2,917300.0,3403.0,11.89,-0.1059,1.039,5.019,-4.535e-16,-782.2,21.49
0.1155,30,12,0.0,11.92,8.57,3468.0,4774.0,0.4122,0.7483,483200.0,1267000.0,2713000.0,-18690.0,9.198,0.0896,1.025,6.381,-376.9,1841.0,-335.8
0.231,30,12,0.0,11.73,9.268,5985.0,4805.0,0.4191,0.7661,410600.0,2502000.0,5519000.0,-15850.0,8.378,0.3036,0.9862,7.021,-534.4,1655.0,-7878.0
0.3465,30,12,0.0,11.99,9.145,5493.0,4878.0,0.4677,0.7534,426900.0,3052000.0,8045000.0,-71540.0,8.618,0.4762,0.9429,6.988,-206.3,1488.0,-4615.0
0.462,30,12,0.0,12.02,8.55,3984.0,5097.0,0.482,0.8004,524600.0,3231000.0,9324000.0,-15780.0,9.277,0.6416,0.8492,6.545,-44.4,10460.0,2964.0
0.5775,30,12,0.0,11.77,7.747,1766.0,4961.0,0.456,0.7902,603200.0,3310000.0,9659000.0,3233.0,10.02,0.6976,0.7414,5.802,364.7,20900.0,-481.9
0.693,30,12,0.0,11.67,7.32,2876.0,4676.0,0.4517,0.7535,629700.0,4180000.0,10160000.0,-55670.0,10.49,0.7017,0.6362,5.16,345.0,30970.0,5734.0
0.8085,30,12,0.0,11.67,7.222,5615.0,4509.0,0.4657,0.7404,644300.0,5137000.0,10420000.0,-80770.0,10.7,0.7622,0.4262,4.664,-118.7,46500.0,4838.0
0.924,30,12,0.0,11.84,7.067,5845.0,4493.0,0.4844,0.7296,674500.0,5324000.0,10360000.0,-70900.0,11.03,0.8875,0.1369,4.654,167.3,62080.0,-1514.0
1.0395,30,12,0.0,11.95,7.028,3758.0,4568.0,0.4897,0.7361,694900.0,4294000.0,10180000.0,-46380.0,11.15,0.9428,0.05704,4.843,315.9,76040.0,11150.0
1.155,30,12,0.0,11.81,7.008,1670.0,4649.0,0.4773,0.7447,701900.0,3550000.0,10140000.0,-7387.0,11.14,1.014,-0.02294,5.203,554.9,92130.0,15230.0
1.2705,30,12,0.0,11.7,6.956,2746.0,4333.0,0.4623,0.7448,697300.0,3971000.0,10270000.0,-12840.0,11.1,1.106,-0.12,5.726,679.0,105800.0,9041.0
1.386,30,12,0.0,11.7,6.892,5139.0,4166.0,0.4549,0.7261,687800.0,4785000.0,10390000.0,-65310.0,11.16,1.158,-0.2333,6.042,357.6,114700.0,12730.0
1.5015,30,12,0.0,11.84,6.885,5182.0,4115.0,0.4593,0.7027,687100.0,5143000.0,10430000.0,-85450.0,11.34,1.155,-0.3729,6.107,352.6,123200.0,11550.0
1.617,30,12,0.0,12.01,6.854,3830.0,4379.0,0.4659,0.7147,718500.0,4526000.0,10420000.0,-46180.0,11.5,1.101,-0.5234,6.051,425.4,128100.0,10570.0
1.7325,30,12,0.0,11.88,6.721,2345.0,4526.0,0.4572,0.728,744300.0,3792000.0,10350000.0,-5302.0,11.6,1.004,-0.6601,5.914,288.8,127200.0,16450.0
1.848,30,12,0.0,11.76,6.589,2385.0,4362.0,0.4459,0.7074,741600.0,3300000.0,10210000.0,-21660.0,11.75,0.9231,-0.787,5.893,244.1,125400.0,13730.0
1.9635,30,12,0.0,11.85,6.521,4903.0,4156.0,0.4461,0.6949,751800.0,3356000.0,10170000.0,-29760.0,11.94,0.8493,-0.8919,5.888,-12.21,119900.0,7648.0
2.079,30,12,0.0,11.96,6.482,5711.0,4278.0,0.4522,0.6887,765800.0,3090000.0,10080000.0,-14870.0,12.11,0.7956,-0.9893,5.987,-250.0,109600.0,6018.0
2.1945,30,12,0.0,12.08,6.465,3694.0,4569.0,0.4589,0.6842,779600.0,1844000.0,9865000.0,-2796.0,12.25,0.7261,-1.084,6.076,-125.9,100100.0,6727.0
2.31,30,12,0.0,12.08,6.45,2607.0,4698.0,0.4618,0.7009,804900.0,1187000.0,9692000.0,34740.0,12.3,0.6155,-1.154,6.07,-160.7,88620.0,7471.0
2.4255,30,12,0.0,11.94,6.431,3252.0,4760.0,0.4536,0.7058,799800.0,1068000.0,9523000.0,26720.0,12.22,0.4545,-1.207,6.027,-276.1,74720.0,3718.0
2.541,30,12,0.0,11.97,6.434,4713.0,4648.0,0.451,0.6829,775400.0,1190000.0,9243000.0,-14000.0,12.23,-0.003253,-1.23,5.744,-361.9,62940.0,166.9
2.6565,30,12,0.0,12.14,6.416,5687.0,4796.0,0.4603,0.676,794800.0,1089000.0,9044000.0,2958.0,12.44,-0.3124,-1.19,5.649,-442.1,51190.0,-1074.0
2.772,30,12,0.0,12.22,6.471,4678.0,5109.0,0.4681,0.6894,807800.0,-63550.0,9000000.0,33830.0,12.42,-0.4779,-1.118,5.592,-101.9,39940.0,-2814.0
2.8875,30,12,0.0,12.2,6.512,3029.0,5105.0,0.4659,0.7019,806800.0,-1199000.0,9116000.0,61840.0,12.3,-0.6117,-1.008,5.477,87.37,33210.0,-316.8
3.003,30,12,0.0,12.11,6.554,3131.0,4980.0,0.4607,0.7054,794900.0,-1689000.0,9290000.0,67420.0,12.18,-0.6858,-0.8743,5.214,98.91,28270.0,1044.0
3.1185,30,12,0.0,12.11,6.615,4728.0,4960.0,0.459,0.7035,778900.0,-1545000.0,9424000.0,54820.0,12.07,-0.7381,-0.7403,4.949,83.25,24350.0,-3745.0
3.234,30,12,0.0,12.2,6.698,5612.0,5060.0,0.4632,0.7032,765700.0,-1278000.0,9498000.0,46850.0,11.98,-0.7842,-0.6057,4.73,-34.37,24880.0,-3525.0
3.3495,30,12,0.0,12.28,6.807,4640.0,5137.0,0.4714,0.7101,759500.0,-1683000.0,9589000.0,48440.0,11.87,-0.8519,-0.4697,4.685,-4.862,28050.0,631.6
3.465,30,12,0.5151,12.27,6.858,3257.0,5089.0,0.4715,0.7018,739100.0,-2188000.0,9697000.0,62600.0,11.78,-0.9365,-0.3325,4.822,27.24,32700.0,1745.0
3.5805,30,12,0.6824,12.15,6.836,2977.0,4980.0,0.4667,0.7058,732900.0,-2375000.0,9664000.0,80440.0,11.7,-1.004,-0.2078,5.01,-8.323,40350.0,4112.0
3.696,30,12,0.5007,12.15,6.916,4434.0,4943.0,0.4666,0.6998,713200.0,-2076000.0,9567000.0,60410.0,11.59,-1.055,-0.07988,5.218,-121.3,49520.0,5532.0
3.8115,30,12,0.4252,12.25,7.054,5536.0,5027.0,0.4757,0.7176,715300.0,-1790000.0,9589000.0,78740.0,11.46,-1.06,0.06487,5.297,-204.7,58700.0,2971.0
3.927,30,12,0.7705,12.29,7.107,4691.0,5115.0,0.4737,0.7052,692600.0,-2182000.0,9685000.0,75700.0,11.37,-1.028,0.195,5.259,-171.8,68910.0,6305.0
4.0425,30,12,1.185,12.26,7.121,3045.0,5065.0,0.4671,0.6786,662900.0,-2543000.0,9797000.0,60600.0,11.34,-0.9715,0.3303,5.172,-30.01,78960.0,12140.0
4.158,30,12,1.251,12.2,7.128,3131.0,4953.0,0.4671,0.6831,663000.0,-2130000.0,9848000.0,67570.0,11.3,-0.8265,0.6064,5.184,15.41,87180.0,11250.0
4.2735,30,12,1.061,12.16,6.998,4642.0,4942.0,0.4649,0.6863,685100.0,-1104000.0,9903000.0,59850.0,11.46,-0.7003,0.8432,5.466,49.78,94580.0,9692.0
4.389,30,12,1.022,12.22,7.0,5155.0,5023.0,0.4594,0.6738,677800.0,-420600.0,10100000.0,36820.0,11.5,-0.6634,0.915,5.614,167.6,100200.0,10880.0
