time_start,time_end,n_samples,Time_mean,Time_std,Time_max,Time_min,BldPitch1_mean,BldPitch1_std,BldPitch1_max,BldPitch1_min,RotSpeed_mean,RotSpeed_std,RotSpeed_max,RotSpeed_min,RtTSR_mean,RtTSR_std,RtTSR_max,RtTSR_min,RotTorq_mean,RotTorq_std,RotTorq_max,RotTorq_min,GenPwr_mean,GenPwr_std,GenPwr_max,GenPwr_min,RtAeroCp_mean,RtAeroCp_std,RtAeroCp_max,RtAeroCp_min,RtAeroCt_mean,RtAeroCt_std,RtAeroCt_max,RtAeroCt_min,RtAeroFxh_mean,RtAeroFxh_std,RtAeroFxh_max,RtAeroFxh_min,B1RootMxr_mean,B1RootMxr_std,B1RootMxr_max,B1RootMxr_min,B1RootMyr_mean,B1RootMyr_std,B1RootMyr_max,B1RootMyr_min,B1RootMzr_mean,B1RootMzr_std,B1RootMzr_max,B1RootMzr_min,RtVAvgxh_mean,RtVAvgxh_std,RtVAvgxh_max,RtVAvgxh_min,RtVAvgyh_mean,RtVAvgyh_std,RtVAvgyh_max,RtVAvgyh_min,RtVAvgzh_mean,RtVAvgzh_std,RtVAvgzh_max,RtVAvgzh_min,RtSkew_mean,RtSkew_std,RtSkew_max,RtSkew_min,YawBrMzp_mean,YawBrMzp_std,YawBrMzp_max,YawBrMzp_min,TwrBsMyt_mean,TwrBsMyt_std,TwrBsMyt_max,TwrBsMyt_min,TwrBsMxt_mean,TwrBsMxt_std,TwrBsMxt_max,TwrBsMxt_min,YawAngle,WindSpeed
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,0.0,0.0,0.0,0.0,7.755753942004461,0.002661489757379587,7.763,7.751,9.226468733174372,0.06477668000376777,9.379,9.149,770.822152142143,3.1323461369673575,785.9,763.7,591.0512575955695,1.8978433496655944,596.0,588.4,0.4797877394046612,0.004873308192917977,0.4882,0.4734,0.8652569879240058,0.005294208066347364,0.8736,0.8581,202989.72386739482,1697.1371167279478,204700.0,198300.0,662631.21935928,2369290.1171371806,3694000.0,-3218000.0,3349486.962541343,174325.14140583717,3528000.0,2901000.0,-9161.41911999077,15240.641831040542,15530.0,-29390.0,5.54420083070533,0.03870339542948927,5.59,5.454,-0.012110868708560945,1.4985276240401322,2.18,-2.087,0.26446706619490806,1.457778405133078,2.077,-2.151,20.80574648103992,0.4103587717709393,21.93,19.95,7.933876020844552,69.24888955253738,151.4,-124.0,17595.98261672179,259.5156838407649,18170.0,17030.0,-5004.796169525421,579.5196335593056,-4107.0,-5889.0,20,6
49.0005,70.0005,14001,59.500499999999995,6.062827341678137,70.0005,49.0005,0.0,0.0,0.0,0.0,7.577744875366045,0.004477680321067705,7.591,7.572,9.78556460252839,0.07763694436147407,9.96,9.686,609.1587529462181,5.237763630095056,633.5,601.7,456.6091207770874,3.606325843735975,467.9,452.8,0.472038047282337,0.005249993076272298,0.4811,0.4642,0.8865699307192343,0.006017541505778803,0.8952,0.8781,176515.27748018,1684.836196934052,178600.0,172200.0,-160086.9471966288,2332665.4336769306,3639000.0,-3291000.0,2980264.552531962,139684.23167411372,3118000.0,2632000.0,-6616.798854796086,13919.25304036717,12450.0,-29470.0,5.107522605528176,0.04018290956484403,5.159,5.021,0.03640264538247267,2.189480499673177,3.119,-3.042,-0.31993492074137564,2.0634116136039595,2.982,-3.074,30.638863652596243,0.39484304483035876,31.65,29.98,20.39923623789015,68.96248161045155,176.3,-133.9,14162.419827155203,324.541656610406,14760.0,13580.0,-6813.745303906864,654.9130588839221,-5608.0,-7854.0,30,6
49.0005,70.0005,14001,59.500499999999995,6.062827341678137,70.0005,49.0005,0.0,0.0,0.0,0.0,8.377437611599172,0.006816554186746023,8.402,8.368,8.11540925648168,0.060759823991304834,8.266,8.038,1335.5303192629099,8.197566622710479,1364.0,1319.0,1106.68009427898,6.736118754655373,1130.0,1100.0,0.48389135776016,0.004141037260405938,0.4897,0.478,0.8192718162988358,0.0068506895310489774,0.8319,0.8103,289803.3640454253,2121.815118401133,292400.0,283700.0,351428.51463466894,2413486.1692630183,3948000.0,-3096000.0,4494531.819155775,468642.8483301958,5099000.0,3627000.0,-2840.8360927790873,20190.31086667337,25750.0,-35520.0,6.8083117634454675,0.050115887239021426,6.87,6.691,0.014685384693950459,2.883663025386234,4.008,-4.159,0.09125502149846433,2.821329832148017,3.985,-4.066,30.651734161845585,0.40209001253720855,31.7,30.0,129.70683308335117,65.99496310778952,265.4,30.67,22822.341261338475,385.3982405487765,23490.0,22170.0,14512.287693736162,692.7086599084207,15730.0,13230.0,-30,8
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,0.0,0.0,0.0,0.0,8.716654180447659,0.003308185597210675,8.725,8.712,7.7787272517498645,0.05191978341982955,7.909,7.718,1643.7131759095455,6.097524295638278,1666.0,1630.0,1416.5731097607877,3.1969547910998686,1427.0,1413.0,0.4859659795400354,0.003948575037525105,0.4921,0.4806,0.7994981539881547,0.005503065409357866,0.8097,0.7925,333136.4433505115,2338.648741022682,335500.0,326100.0,711803.4548880855,2384210.6116921045,4175000.0,-2959000.0,5056920.390739174,498990.3458758117,5686000.0,4137000.0,-2931.799943004384,22166.34645843779,31190.0,-37960.0,7.389862010614569,0.04870357469666942,7.446,7.268,0.007738590610722224,2.034333125013564,2.787,-2.926,-0.1563809094408122,1.933195442092589,2.749,-2.846,20.819702330589955,0.3955908869623303,21.75,20.24,126.74914929620797,66.443224050539,249.2,15.01,28610.254595800325,121.19331578671198,28920.0,28320.0,12252.358280132297,197.0502269299992,12660.0,11810.0,-20,8
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,0.0,0.0,0.0,0.0,8.84374294285055,0.0023613052942834745,8.848,8.839,7.677198677024845,0.04955378260594466,7.805,7.62,1759.1402199830782,4.751448191955237,1773.0,1748.0,1537.9172371356049,1.658659031078199,1543.0,1535.0,0.4862891162218291,0.0038368625999876333,0.4924,0.4812,0.7927857010999154,0.004982960286620443,0.8023,0.7864,349034.5742635182,2476.7396196884383,351500.0,341600.0,692675.6513575878,2411109.799847466,4122000.0,-2889000.0,5256394.35428044,491777.26220981847,5878000.0,4338000.0,-1693.3698838550881,23185.77264781555,33110.0,-36890.0,7.596409276209521,0.04833872570906411,7.653,7.474,-0.008665226318744718,1.570263028775635,2.163,-2.273,-0.09217925828243981,1.5059389949825326,2.187,-2.195,15.99079916929467,0.3820525937043622,16.91,15.45,108.82762402892085,68.9590716586563,227.1,14.19,30917.92862087532,96.27305628350648,31140.0,30720.0,10310.588954695793,446.8335349454431,11140.0,9531.0,-15,8
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,0.0,0.0,0.0,0.0,8.938936505291226,0.0032662620969532334,8.949,8.933,7.612763269727522,0.048738703348652705,7.736,7.555,1845.4153820514957,5.175312554758499,1863.0,1834.0,1630.9110074160487,2.561590585299545,1639.0,1627.0,0.4866946671110741,0.003829902726083133,0.4927,0.4815,0.787903133072244,0.004676942753164083,0.7965,0.7816,360364.87792683946,2631.5810527476197,363000.0,352700.0,249757.09458378467,2353824.0231580306,4072000.0,-2865000.0,5379898.591784018,480187.81217927334,6000000.0,4493000.0,3661.1485073243903,23321.42304843078,34800.0,-35340.0,7.742873843846347,0.04871442548121807,7.801,7.621,-0.09895377926839427,1.1054905285243568,1.519,-1.614,0.11978619295392053,1.0830603424668017,1.636,-1.566,11.351772352303975,0.3822356605187505,12.21,10.62,83.65691459036746,74.70830483442754,216.8,-25.28,32678.19598366803,96.44879602082923,32870.0,32470.0,7958.197733522206,720.7473407153128,9108.0,6746.0,-10,8
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,0.0,0.0,0.0,0.0,9.012401549870843,0.0036395962593442906,9.022,9.006,7.587316473627198,0.04785144723792296,7.711,7.53,1895.860094992084,4.541733328180913,1907.0,1885.0,1689.2749770852429,1.7140735014067165,1694.0,1686.0,0.48700130822431464,0.003834453779667417,0.4931,0.4818,0.7849988584284643,0.004403011605334043,0.7932,0.779,367367.5193733855,2721.6496078013774,370200.0,359400.0,278598.1901008249,2344341.480135784,4096000.0,-2849000.0,5481879.676693609,463668.6766299418,6060000.0,4602000.0,3948.0084639613356,23725.14190602316,36400.0,-35840.0,7.832402799766686,0.048438152030819,7.89,7.711,-0.07254544083826348,0.7028263162065237,0.9782,-1.043,0.060119916556953645,0.7029375524854017,1.061,-0.9661,7.25897500208316,0.2930967804469819,7.84,6.724,53.11274920181652,82.36332411417241,182.2,-67.52,33839.47921006583,86.45839320298954,34010.0,33610.0,5305.448379301725,845.0752729920462,6660.0,3946.0,-5,8
38.5005,55.0005,11001,46.750499999999995,4.7637892349473265,55.0005,38.5005,0.0,0.0,0.0,0.0,9.04715725843105,0.002588645537627647,9.053,9.042,7.587218525588583,0.04675734134335135,7.708,7.531,1910.77165712208,4.00731606724345,1919.0,1901.0,1708.847741114444,1.0313259940790962,1711.0,1707.0,0.4873743568766476,0.0039897331429888695,0.4939,0.4821,0.7833912917007545,0.004256914863916145,0.7911,0.7777,369439.9054631397,2707.857950848084,372400.0,361400.0,890454.0024543223,2416264.1602714863,4075000.0,-2822000.0,5596294.609580947,412676.97847219446,6042000.0,4660000.0,-1542.894900463594,24963.75997683666,36550.0,-35460.0,7.862600763566948,0.047590969878353886,7.92,7.741,0.05443301707166622,0.506104388067585,0.7293,-0.727,0.07336395689573676,0.5054248051821455,0.7174,-0.7028,5.239487046632124,0.041121753150795616,5.32,5.172,28.130339146441234,91.46008150340678,149.4,-103.0,34305.19134624125,90.0486849210717,34480.0,34050.0,2561.5864921370785,798.392689775285,3800.0,1229.0,0,8
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,0.0,0.0,0.0,0.0,9.01687467711024,0.0029047879207412387,9.025,9.011,7.590893425547871,0.04756100003440843,7.713,7.534,1897.8183484709607,3.73217987761739,1910.0,1888.0,1691.7564369635863,1.366170598319841,1695.0,1689.0,0.48777271894008833,0.004264379284462018,0.4949,0.4821,0.7820091909007583,0.004230679380466394,0.7893,0.7762,365961.41154903756,2788.1140532679187,369200.0,357900.0,282571.4456286976,2337298.1598909316,4112000.0,-2899000.0,5469080.826597784,406796.30955370946,5935000.0,4650000.0,4079.497609699192,23920.201135647894,37190.0,-35830.0,7.832435380384968,0.048027120929644326,7.889,7.712,-0.06101354847929339,0.7087783657671465,1.039,-0.9678,-0.06929174676610284,0.6995425402215913,1.059,-0.9778,7.271013165569536,0.27197065863799874,7.815,6.784,-11.905586866094492,102.7926148219587,147.5,-159.9,34013.52553953837,112.09249693227146,34200.0,33700.0,-366.6944270727439,490.94153747771776,536.0,-1135.0,5,8
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,0.0,0.0,0.0,0.0,8.94421098241813,0.0032437092003507937,8.953,8.938,7.617008165986167,0.048484708241992844,7.742,7.558,1850.2221481543204,4.222615234470513,1869.0,1841.0,1636.0417465211233,2.444553213999772,1643.0,1632.0,0.4882385217898509,0.004640561580388678,0.4958,0.4819,0.7816934838763437,0.004303750403612466,0.7892,0.7757,357496.6419465045,2808.463320489894,361100.0,349500.0,252468.02503958004,2334870.3795162993,4071000.0,-2864000.0,5355451.462378135,369813.4085788869,5762000.0,4588000.0,3934.39973043913,23712.654627628563,36720.0,-35000.0,7.742771185734522,0.04822571035940192,7.805,7.622,-0.040835247608532604,1.1277199158218574,1.626,-1.523,-0.14775249607532706,1.062152756826851,1.598,-1.58,11.361655695358719,0.35265093710982487,12.12,10.71,-39.90251649170902,115.27119921399161,139.4,-221.9,33005.654528789266,184.52391075331204,33340.0,32590.0,-3121.0824097991836,860.668827496802,-1697.0,-4444.0,10,8
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,0.0,0.0,0.0,0.0,8.85213683562803,0.0034156829412591606,8.859,8.846,7.68449296207984,0.04889221237818154,7.81,7.625,1766.5964156603338,4.046512201597164,1776.0,1755.0,1545.9380816860241,2.372262077836621,1551.0,1542.0,0.48880853011306824,0.005011346234070069,0.497,0.4822,0.7835644642719791,0.004370333225225718,0.7912,0.7776,344904.8534728098,2729.4674564529932,348100.0,337100.0,686534.874701946,2398013.5696234056,4045000.0,-2871000.0,5196769.017767864,323467.2216612624,5544000.0,4477000.0,-1236.5763924082764,23426.05147659106,35850.0,-34550.0,7.595912160603031,0.047313349626480705,7.654,7.475,0.06383720230828398,1.5389536258050984,2.266,-2.182,0.06323659925390357,1.5392073100895955,2.158,-2.217,15.996775632643642,0.36647432846606953,16.91,15.35,-58.50704011584494,127.74311977724723,132.0,-260.3,31421.379124682717,294.7626388357547,32060.0,30740.0,-5653.058149373125,1178.549202133354,-3825.0,-7516.0,15,8
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,0.0,0.0,0.0,0.0,8.728325436504884,0.00400499762938393,8.742,8.721,7.789726328743943,0.05159821126720103,7.917,7.725,1654.100684562726,5.046226342581662,1670.0,1642.0,1427.5939543112067,3.623932042248592,1440.0,1422.0,0.48978465502653645,0.0056567490573907735,0.4988,0.4824,0.7874028151680641,0.00468784514187693,0.7952,0.781,327978.75548034767,2722.2181603593763,331700.0,320600.0,706669.5219136989,2369118.4180535455,4048000.0,-2941000.0,4977253.51896008,289019.34382980084,5296000.0,4314000.0,-2428.468972463657,22461.562792991266,35010.0,-34730.0,7.388836704868856,0.04784006715042001,7.448,7.271,0.07568878418583189,2.0076979125015293,2.894,-2.831,0.13586108018167833,1.9582447739984006,2.767,-2.852,20.809420044611954,0.36990909768340996,21.79,20.21,-69.17120335751096,138.55222463496023,169.4,-297.9,29237.154065071918,417.3644506264721,30060.0,28390.0,-7888.187293285132,1108.3638864748377,-6142.0,-9670.0,20,8
49.0005,70.0005,14001,59.500499999999995,6.062827341678137,70.0005,49.0005,0.0,0.0,0.0,0.0,8.396459110063567,0.006029184027421971,8.416,8.39,8.133031140632813,0.06243330637149902,8.286,8.052,1352.819584315406,7.703432769044663,1388.0,1343.0,1123.4101135633168,6.121059244931405,1144.0,1118.0,0.4914991714877509,0.0077476356319168,0.5034,0.4809,0.8014554603242626,0.006073172888427356,0.8112,0.7929,283507.04949646455,2727.2261446215375,287500.0,277300.0,370190.5432040568,2399821.7353874384,3869000.0,-3036000.0,4409805.585315335,217597.74171675253,4662000.0,3852000.0,-2177.701362831226,20819.253531165094,28700.0,-32720.0,6.808631240625669,0.051172974937495036,6.873,6.695,-0.04597158590814945,2.8646898461067702,4.152,-4.017,-0.06919641071352048,2.8417204458009793,3.988,-4.084,30.65438611527748,0.3495557945103686,31.69,30.17,-79.16649888722233,149.89216898542242,182.9,-303.5,23562.53839011499,440.4484553607428,24490.0,22790.0,-10864.083994000428,214.97339988657055,-10400.0,-11320.0,30,8
49.0005,70.0005,14001,59.500499999999995,6.062827341678137,70.0005,49.0005,0.0,0.0,0.0,0.0,11.67015284622527,0.005928580347277756,11.68,11.66,7.5309898578672945,0.05251627812934186,7.671,7.474,3178.9195057495895,15.695932782958085,3214.0,3141.0,3667.765731019213,3.41703294167628,3679.0,3661.0,0.47835283194057565,0.004294003045889843,0.4845,0.4723,0.7709844796800229,0.006899182339930141,0.784,0.7624,611723.06978073,4173.148079095369,616000.0,598400.0,952536.8689665024,2584079.575935738,4750000.0,-2554000.0,8734899.864295408,977241.2709696672,10040000.0,6993000.0,1542.5743000499972,39302.42881601036,54040.0,-60590.0,10.208448682236982,0.0707459768559248,10.28,10.02,0.04643715262909787,4.254545622636566,6.044,-6.247,0.11854980865652455,4.3118247114195265,5.992,-6.097,30.685858867223768,0.37312407904855904,31.76,30.18,767.10493536176,183.24083295117507,1046.0,513.6,49023.33690450682,866.3952207616757,50480.0,47590.0,31009.252196271696,1633.6372536349443,33650.0,28150.0,-30,12
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,0.0,0.0,0.0,0.0,11.902511345281136,0.004336824224200637,11.91,11.9,7.074781555264979,0.04446307337118903,7.199,7.028,3926.1379124682717,14.66609833004337,3953.0,3897.0,4619.965771863703,7.854688793125739,4638.0,4603.0,0.47243998923159763,0.004366049962701576,0.4787,0.4666,0.7413505807245596,0.005617430552208658,0.7521,0.7344,691722.1059918468,4517.040953969882,696100.0,676900.0,1199008.1380739943,2591821.019217219,4951000.0,-2338000.0,9648980.770709945,976414.1736749188,10980000.0,7912000.0,7692.436491039151,43885.07900944254,66600.0,-60780.0,11.076609491577571,0.06857435402468795,11.15,10.89,-0.13573220050765322,2.944373922997993,4.186,-4.366,0.022547979386201056,3.028074772006247,4.178,-4.254,20.877722482885932,0.37304254889492716,21.81,20.35,582.8263133605107,144.53032472545738,798.9,374.0,60285.50034612722,298.0890380985102,60930.0,59610.0,25811.527574801938,674.5667362984552,27010.0,24630.0,-20,12
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,0.0,0.0,0.0,0.0,11.976338743173603,0.004817629285027739,11.98,11.97,6.9232931312975925,0.04173943890064003,7.047,6.878,4211.805630336128,13.23882352389629,4238.0,4183.0,4986.630413045151,9.165416330641781,5002.0,4966.0,0.46976913314360436,0.0040946960357791246,0.4761,0.4641,0.7304613568187063,0.004968800549163068,0.7404,0.724,719831.2437504807,4753.628321030609,724700.0,703800.0,1285149.5023459734,2566413.949059706,5021000.0,-2243000.0,9990438.812399046,945919.8642906446,11250000.0,8271000.0,10174.015859287747,45208.79618054753,71500.0,-59310.0,11.385959541573724,0.06743318899751263,11.46,11.19,-0.0843321691716022,2.2955612861514285,3.238,-3.4,0.019095413391277613,2.3452955953754033,3.345,-3.325,16.07828551649873,0.3772644129033221,17.02,15.52,445.1719636951003,130.79870781847185,627.9,246.2,64630.1761402969,193.64898788961028,65050.0,64150.0,21711.682178293977,1094.7808881851415,23410.0,19700.0,-15,12
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,1.9727898508457629,0.44750284691867986,2.62,1.266,12.099230897425214,0.04222676992859823,12.16,12.03,6.8664133822181475,0.041082610078976824,6.995,6.809,4177.519373385551,23.518942269455536,4226.0,4125.0,4999.091659028414,5.1384107065375755,5009.0,4990.0,0.4423206316140321,0.009515291165681653,0.4612,0.4241,0.6248297141904842,0.024222546356510635,0.6689,0.5866,640994.1421548204,24803.820502416856,681600.0,592800.0,754494.529380885,2462497.273039143,4710000.0,-2634000.0,8967032.91392384,940400.1635828122,10530000.0,6971000.0,7880.41447446046,38070.52226397622,64330.0,-55150.0,11.607996833597198,0.07042007519147075,11.73,11.37,-0.04659465458711778,1.684930936336903,2.315,-2.436,0.18395399036163654,1.6286439922558904,2.523,-2.392,11.442720606616115,0.38475012152846083,12.5,10.79,132.33220613865512,139.67226771235917,395.5,-138.7,58933.29472543955,2401.4121353652617,63310.0,54930.0,15095.937838513457,2099.4219892950573,18580.0,11620.0,-10,12
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,2.5613206399466715,0.22490475061261692,2.876,2.17,12.092458961753188,0.03057359432400174,12.15,12.04,6.786533455545371,0.03927518811497343,6.914,6.731,4181.918173485543,16.515194131371956,4221.0,4144.0,4999.6707774352135,3.5903138401182724,5008.0,4994.0,0.4287749020914924,0.006103672122241595,0.4429,0.4172,0.5891497708524289,0.012402421544029948,0.6139,0.5697,618540.0466627781,13727.334997411435,643800.0,583900.0,677463.2517198568,2437864.7546391976,4505000.0,-2625000.0,8668291.05907841,875513.7801281167,9885000.0,6897000.0,6822.661451545706,36737.56421655995,61100.0,-52940.0,11.740220814932087,0.0669402188775113,11.84,11.52,-0.06542177280459967,1.0817235359974557,1.526,-1.555,0.10457421252395635,1.0660058429012764,1.69,-1.519,7.3881853178901755,0.3094776405295718,8.283,6.818,2.323448622614785,141.91363996934444,252.8,-240.5,57950.37913507208,1314.702113754777,60770.0,55790.0,10042.768852595616,2172.7206148973096,13610.0,6687.0,-5,12
38.5005,55.0005,11001,46.750499999999995,4.7637892349473265,55.0005,38.5005,2.8209862739750933,0.3032252419523029,3.32,2.385,12.098839196436689,0.03569094173150049,12.16,12.04,6.7638173802381605,0.04021603944707861,6.893,6.706,4178.505135896737,20.132668973183847,4224.0,4137.0,4999.25397691119,4.5739617650567155,5008.0,4989.0,0.42237394782292514,0.008190095756161515,0.4385,0.4049,0.57306814835015,0.016647001311133905,0.6009,0.5423,606486.5012271611,18170.398518250084,635900.0,564100.0,823520.839132806,2426135.464325375,4496000.0,-2617000.0,8591920.279974548,801939.2435094457,9716000.0,6860000.0,4280.453677302064,36778.760898753375,59700.0,-51880.0,11.786401236251248,0.06760663290696343,11.88,11.57,-0.03564849456140349,0.7728670638726907,1.121,-1.117,0.08346642299700027,0.7965383566047303,1.119,-1.103,5.39704799563676,0.04047416758457146,5.52,5.321,-93.79935630397236,153.19886553220874,147.1,-334.9,57514.083265157715,1707.4921051256104,60340.0,54260.0,5428.9088264703205,1843.908128000092,8215.0,2531.0,0,12
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,2.6139371719023416,0.3940838750219317,3.269,1.941,12.089270060828266,0.04881376661425769,12.16,12.02,6.786570285809516,0.04106100640502268,6.918,6.723,4181.428214315473,23.531950632124172,4233.0,4135.0,4999.064661278227,5.797009450628369,5010.0,4989.0,0.4280199066744438,0.009757517931896855,0.4481,0.4111,0.5837476460294976,0.021351536041544297,0.6223,0.5506,612591.0090825765,23069.902723173214,653500.0,558500.0,679497.2162569786,2427065.4724454717,4550000.0,-2609000.0,8600774.60211649,874425.0255310052,9993000.0,6596000.0,6782.29433151404,37087.10817636113,64800.0,-51750.0,11.737471044079662,0.07121735871483822,11.85,11.51,-0.10874958380051664,1.0567527105151384,1.569,-1.505,-0.057771026789434216,1.0893661957189558,1.646,-1.539,7.386077326889426,0.27495125480720006,8.066,6.826,-174.49025605442046,170.4489153908286,91.37,-451.1,58274.432130655776,2165.2053896988377,62500.0,55090.0,501.36725837263566,1474.0508527294385,2875.0,-1774.0,5,12
42.0,60.0,12001,51.0,5.196801937249498,60.0,42.0,1.9981338305141239,0.7916895159280563,3.089,0.7932,12.104823764686275,0.07741869512716446,12.22,11.99,6.867570785767853,0.045519367780365014,7.019,6.793,4175.1869844179655,38.064931812807906,4246.0,4099.0,4999.039913340555,8.034425313973971,5013.0,4984.0,0.4416077993500542,0.015539133850756913,0.4677,0.4142,0.6176421964836263,0.04189671847899812,0.6838,0.556,633744.4129655862,42130.36407775439,699200.0,560100.0,768024.5357220232,2432790.4548664046,4742000.0,-2594000.0,8896435.797016915,922600.9055374295,10380000.0,6761000.0,8482.200550037498,38944.213451251766,73120.0,-53430.0,11.610195817015247,0.07981282260702803,11.74,11.36,-0.12357831285726191,1.6548833234982576,2.459,-2.326,-0.14018229697191903,1.6595985326027758,2.482,-2.434,11.440741604866261,0.38407774817484447,12.46,10.61,-271.7157416776102,198.62788914001945,47.78,-609.2,59944.71794017165,4004.431957950144,66930.0,53140.0,-4671.570880759937,2532.314344190564,-15.39,-8982.0,10,12
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,0.0,0.0,0.0,0.0,11.97460503038228,0.006017901698030153,11.99,11.96,6.921042612106762,0.03975872656304333,7.043,6.879,4202.848088608569,12.077751239371821,4230.0,4171.0,4975.330282285978,17.094924500618543,5003.0,4946.0,0.46875261133758944,0.004892271564928417,0.477,0.462,0.7197405507268672,0.004072836487083933,0.7271,0.714,708849.1192985155,5497.174046138279,715300.0,690700.0,1281087.0645796477,2446495.225354921,4840000.0,-2168000.0,9876974.001999846,620328.3864344301,10690000.0,8578000.0,12473.740540419967,45577.903202526264,78780.0,-53240.0,11.38499653872779,0.0626343631687711,11.45,11.19,0.052964436054149654,2.3262694797441212,3.423,-3.257,-0.07241895916467964,2.3118761427755956,3.344,-3.334,16.070238443196676,0.39495768622689614,17.23,15.24,-418.2205268825475,268.47138271281347,-48.53,-815.9,65770.21767556341,602.5823074311819,66950.0,64500.0,-11267.343973540497,1900.0023230300083,-8042.0,-14390.0,15,12
45.501,65.001,13001,55.251,5.629814639488594,65.001,45.501,0.0,0.0,0.0,0.0,11.902129066994847,0.006935235704400313,11.91,11.89,7.073047688639336,0.04074053021920357,7.197,7.031,3923.2396738712405,12.132287425318967,3952.0,3894.0,4616.552649796169,17.50658384110738,4646.0,4588.0,0.4722047611722175,0.005766567805252335,0.4813,0.4644,0.7273917237135604,0.004543710356691558,0.7355,0.721,678281.0091531421,5378.214181448427,685500.0,661100.0,1191800.3633420505,2442623.817443191,4723000.0,-2232000.0,9514141.142989,595721.7804415985,10370000.0,8284000.0,10377.052238520113,44557.45539490385,76170.0,-52220.0,11.075828782401354,0.06119985851518805,11.14,10.89,0.10699441108068611,2.973253924076474,4.378,-4.228,-0.090958338027844,2.9974850458784674,4.172,-4.281,20.872061379893854,0.4087682393031356,22.1,20.16,-513.6584939620029,304.9361123453585,-87.52,-959.4,61733.43896623336,909.8602743033439,63460.0,59890.0,-16073.498192446736,1950.9492423750214,-12930.0,-19270.0,20,12
49.0005,70.0005,14001,59.500499999999995,6.062827341678137,70.0005,49.0005,0.0,0.0,0.0,0.0,11.691377758731518,0.003446769026089702,11.7,11.69,7.543367259481466,0.045189737734947555,7.68,7.496,3191.021284193986,7.749634356859283,3210.0,3173.0,3688.2546246696666,1.560797942734803,3691.0,3685.0,0.4814278908649382,0.008183570817791202,0.4937,0.4703,0.7518617813013356,0.0060056936031827705,0.7622,0.7428,596226.7480894222,5149.539042064896,604600.0,581500.0,963312.2131976287,2408914.538659983,4493000.0,-2427000.0,8560179.630026426,574235.9749658974,9497000.0,7421000.0,5398.522709312193,41376.756331714656,69960.0,-50900.0,10.208015856010284,0.05896795769130577,10.27,10.03,-0.0906578520105707,4.27779276885569,6.241,-6.044,-0.0990600056545961,4.287394259019787,5.974,-6.111,30.683627598028714,0.38176028887773233,31.74,30.2,-621.1379472894794,351.2121511716465,-123.5,-1123.0,51092.67552317691,857.6033205102083,52860.0,49000.0,-22972.530533533318,732.8407565863555,-21650.0,-24280.0,30,12
49.0005,70.0005,14001,59.500499999999995,6.062827341678137,70.0005,49.0005,3.1563021212770517,0.592555288681808,4.172,2.147,12.092274837511606,0.07690450777483525,12.26,11.97,6.6955275337475895,0.04866391420149145,6.856,6.618,4175.090707806586,44.24113535184638,4269.0,4048.0,4996.996214556103,9.447224835790056,5015.0,4979.0,0.4068044639668595,0.01651295636549422,0.4366,0.3752,0.5501094636097421,0.03303503027747514,0.6119,0.492,593874.7732304835,35406.55410463766,656100.0,520000.0,889275.3837654453,2474226.990708439,4632000.0,-2694000.0,8425095.20748518,1052241.0904516536,10210000.0,6203000.0,-3295.944999642883,36577.88476408467,57810.0,-60800.0,11.902572673380472,0.0886136607917588,12.05,11.62,0.3493552679237198,5.072101195891831,7.024,-7.263,0.027776939266052455,4.904609903697709,6.988,-7.142,30.686433826155277,0.3769826294728756,31.79,30.06,425.57988343689743,260.1049374242291,975.3,-61.44,47347.49946432398,3092.7554722545588,52850.0,41830.0,31147.754446110994,2036.185937338068,35470.0,27050.0,-30,14
