Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,-10,16,0.0,12.1,5.034,4.157e-16,5000.0,0.3553,0.5188,994600.0,587.8,917300.0,2835.0,15.85,-0.1065,1.385,5.009,-5.566e-15,-761.9,21.47
0.099,-10,16,0.0,12.01,6.407,3004.0,4786.0,0.3723,0.652,763800.0,1042000.0,2567000.0,73090.0,12.39,0.107,1.374,6.346,-124.2,1665.0,175.2
0.198,-10,16,0.0,11.84,7.097,6261.0,4867.0,0.3742,0.6229,581900.0,2541000.0,5970000.0,-19220.0,11.06,0.3297,1.335,7.084,-426.5,3274.0,-6058.0
0.297,-10,16,0.0,11.99,7.197,5987.0,4962.0,0.4158,0.6593,605000.0,2978000.0,9914000.0,-13330.0,10.97,0.5105,1.284,7.181,0.9847,1473.0,-9225.0
0.396,-10,16,0.0,12.19,6.918,5216.0,5141.0,0.4392,0.6567,668300.0,3347000.0,11950000.0,-23310.0,11.57,0.6907,1.222,6.92,39.64,6157.0,569.4
0.495,-10,16,0.0,12.21,6.438,3661.0,5135.0,0.4313,0.6701,793400.0,3479000.0,12840000.0,36900.0,12.5,0.8442,1.114,6.378,406.4,19370.0,2851.0
0.594,-10,16,0.0,12.02,5.934,2117.0,5016.0,0.4045,0.6526,873500.0,3553000.0,13060000.0,49940.0,13.31,0.9049,0.9992,5.782,689.1,33110.0,-1286.0
0.693,-10,16,0.0,12.08,5.704,3350.0,4889.0,0.3994,0.6253,905800.0,4394000.0,13750000.0,-20340.0,13.86,0.9166,0.8889,5.263,648.2,45690.0,5589.0
0.792,-10,16,0.0,12.07,5.643,5647.0,4934.0,0.4046,0.6126,917900.0,5162000.0,14270000.0,-61690.0,14.1,1.013,0.653,4.886,264.8,63400.0,7304.0
0.891,-10,16,0.0,12.3,5.535,6749.0,5098.0,0.4151,0.5906,953500.0,5659000.0,14430000.0,-67890.0,14.64,1.253,0.2047,4.956,259.5,83390.0,-1039.0
0.99,-10,16,0.0,12.52,5.498,5826.0,5245.0,0.4235,0.5974,996200.0,5242000.0,14080000.0,-19640.0,14.87,1.301,0.1391,5.026,579.7,101400.0,3713.0
1.089,-10,16,0.9594,12.56,5.488,3771.0,5255.0,0.4148,0.5774,978900.0,3947000.0,13960000.0,-28060.0,14.99,1.366,0.03879,5.208,712.2,119600.0,15870.0
1.188,-10,16,1.582,12.41,5.417,1878.0,5115.0,0.3979,0.5626,968900.0,3192000.0,14040000.0,4981.0,15.1,1.439,-0.08588,5.454,997.5,139000.0,14180.0
1.287,-10,16,1.721,12.58,5.45,3625.0,4976.0,0.3932,0.5517,960400.0,3789000.0,14170000.0,-4480.0,15.18,1.531,-0.2241,5.82,1064.0,154600.0,11410.0
1.386,-10,16,1.772,12.64,5.455,6340.0,5052.0,0.3925,0.556,974600.0,4635000.0,14080000.0,-12070.0,15.23,1.591,-0.4082,6.156,670.9,165600.0,13680.0
1.485,-10,16,2.202,12.76,5.455,6555.0,5230.0,0.3827,0.5229,936400.0,4833000.0,13960000.0,-51000.0,15.39,1.583,-0.5961,6.272,484.8,175200.0,11350.0
1.584,-10,16,2.929,13.0,5.415,4689.0,5302.0,0.3761,0.5005,934800.0,4157000.0,13800000.0,-33480.0,15.72,1.535,-0.795,6.277,649.4,182300.0,11710.0
1.683,-10,16,3.615,13.12,5.36,3597.0,5255.0,0.3681,0.4816,936600.0,3315000.0,13580000.0,-7983.0,16.03,1.42,-1.007,6.196,349.9,183100.0,18650.0
1.782,-10,16,4.128,13.04,5.27,3032.0,5165.0,0.3617,0.4757,953100.0,2739000.0,13080000.0,29330.0,16.27,1.267,-1.183,6.081,30.7,179600.0,16950.0
1.881,-10,16,4.465,13.09,5.189,3863.0,5095.0,0.3431,0.4458,924900.0,2351000.0,12440000.0,7931.0,16.56,1.14,-1.33,6.037,-105.9,174700.0,10990.0
1.98,-10,16,4.764,13.28,5.174,5698.0,5135.0,0.3382,0.4319,927200.0,2098000.0,11910000.0,7055.0,16.83,0.9944,-1.471,6.022,-287.5,165700.0,11420.0
2.079,-10,16,5.225,13.45,5.181,6345.0,5270.0,0.3308,0.4114,909300.0,1645000.0,11400000.0,20910.0,17.07,0.8352,-1.578,5.972,-638.9,151300.0,9577.0
2.178,-10,16,5.864,13.63,5.191,4847.0,5346.0,0.3274,0.3986,899900.0,369300.0,10750000.0,37130.0,17.24,0.7107,-1.658,5.974,-637.0,136100.0,5198.0
2.277,-10,16,6.504,13.75,5.192,3386.0,5303.0,0.3141,0.3768,862700.0,-787600.0,9956000.0,31590.0,17.35,0.5237,-1.72,5.916,-541.8,120500.0,8784.0
