Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,-30,14,0.0,12.1,5.753,3.653e-15,5000.0,0.4304,0.6285,922500.0,586.1,917300.0,3216.0,13.87,-0.1062,1.212,5.013,-2.031e-15,-771.7,21.52
0.1155,-30,14,0.0,11.95,7.443,3619.0,4779.0,0.403,0.7013,604100.0,1330000.0,3074000.0,3550.0,10.62,0.1149,1.195,6.447,-315.3,1996.0,-340.8
0.231,-30,14,0.0,11.77,8.097,6159.0,4839.0,0.4155,0.7157,505700.0,2582000.0,6539000.0,1761.0,9.62,0.3479,1.151,7.122,-460.2,1991.0,-8284.0
0.3465,-30,14,0.0,12.07,7.995,5592.0,4985.0,0.4696,0.7029,527100.0,3130000.0,9512000.0,-73550.0,9.918,0.5312,1.098,7.012,-127.4,2396.0,-4540.0
0.462,-30,14,0.0,12.12,7.456,4140.0,5122.0,0.4749,0.7482,653700.0,3326000.0,10870000.0,10750.0,10.72,0.716,0.9954,6.524,5.437,13230.0,3257.0
0.5775,-30,14,0.0,11.9,6.754,2036.0,5004.0,0.4415,0.7253,740400.0,3376000.0,11240000.0,25400.0,11.6,0.7906,0.8739,5.799,277.3,26350.0,-981.7
0.693,-30,14,0.0,11.87,6.412,3092.0,4836.0,0.4342,0.6925,773900.0,4252000.0,11940000.0,-41280.0,12.15,0.8052,0.7582,5.201,340.6,38990.0,5957.0
0.8085,-30,14,0.0,11.88,6.338,5799.0,4745.0,0.4434,0.6804,791500.0,5166000.0,12330000.0,-70850.0,12.4,0.9116,0.4978,4.789,-67.74,57550.0,5439.0
0.924,-30,14,0.0,12.09,6.178,6265.0,4878.0,0.4535,0.659,826400.0,5436000.0,12260000.0,-63750.0,12.87,1.079,0.1596,4.844,137.4,76780.0,-1791.0
1.0395,-30,14,0.0,12.25,6.166,4426.0,5191.0,0.4594,0.6689,856700.0,4516000.0,12070000.0,-31090.0,13.01,1.14,0.07642,5.021,356.3,94250.0,11250.0
