Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,5,8,0.0,9.7,8.07,9.229e-15,2106.0,0.4871,0.8198,392800.0,463.7,653200.0,2323.0,7.926,-0.08507,0.6922,5.029,-1.334e-16,-798.7,11.18
0.099,5,8,0.0,9.617,9.676,1442.0,2029.0,0.4124,0.825,271100.0,542900.0,1365000.0,-19740.0,6.562,0.003221,0.6905,6.007,-216.4,1229.0,71.94
0.198,5,8,0.0,9.508,10.53,2920.0,2016.0,0.3768,0.8313,226100.0,1276000.0,2379000.0,-10150.0,5.969,0.119,0.6723,6.525,-370.8,1986.0,-2860.0
0.297,5,8,0.0,9.55,10.75,2945.0,2043.0,0.4027,0.8186,214100.0,1665000.0,3843000.0,-36450.0,5.853,0.2248,0.6574,6.77,-265.1,127.2,-4269.0
0.396,5,8,0.0,9.64,10.45,2583.0,2070.0,0.4303,0.8546,240700.0,2041000.0,4833000.0,-25160.0,6.074,0.317,0.634,6.656,-233.6,1608.0,-67.1
0.495,5,8,0.0,9.575,9.778,1714.0,2078.0,0.444,0.8613,275000.0,2285000.0,5422000.0,-19910.0,6.469,0.3839,0.5914,6.22,-99.03,6677.0,891.3
0.594,5,8,0.0,9.478,9.036,780.2,2037.0,0.4491,0.8526,311200.0,2502000.0,5564000.0,-17950.0,6.919,0.3988,0.5467,5.586,108.8,10590.0,-419.9
0.693,5,8,0.0,9.424,8.567,1409.0,1975.0,0.4597,0.8319,333300.0,3065000.0,5774000.0,-36320.0,7.249,0.3891,0.5003,4.997,68.36,14560.0,2856.0
0.792,5,8,0.0,9.416,8.362,2769.0,1953.0,0.4789,0.8244,349200.0,3632000.0,5921000.0,-43230.0,7.453,0.3848,0.4502,4.543,-131.7,21670.0,2764.0
0.891,5,8,0.0,9.453,8.31,3171.0,1981.0,0.495,0.8247,355400.0,3870000.0,5934000.0,-42570.0,7.518,0.3922,0.4004,4.264,-58.02,29110.0,-1356.0
0.99,5,8,0.0,9.525,8.32,2602.0,2016.0,0.5034,0.8238,355900.0,3626000.0,5794000.0,-36610.0,7.526,0.4599,0.3178,4.248,-35.83,34800.0,2008.0
1.089,5,8,0.0,9.498,8.28,1545.0,2021.0,0.5028,0.8245,359700.0,3213000.0,5711000.0,-27170.0,7.563,0.5811,0.1901,4.622,-0.1534,41610.0,7743.0
1.188,5,8,0.0,9.424,8.199,952.8,1982.0,0.4968,0.8216,362400.0,3197000.0,5690000.0,-22870.0,7.604,0.6729,0.1174,5.133,191.1,49280.0,6021.0
1.287,5,8,0.0,9.377,8.154,1605.0,1932.0,0.4856,0.8247,362100.0,3588000.0,5731000.0,-25800.0,7.587,0.7362,0.08617,5.58,275.5,54560.0,4364.0
1.386,5,8,0.0,9.356,8.149,2651.0,1919.0,0.4781,0.8146,356100.0,4134000.0,5749000.0,-46740.0,7.569,0.7698,0.05411,5.821,145.4,58370.0,6768.0
1.485,5,8,0.0,9.391,8.187,2854.0,1940.0,0.4795,0.8067,353600.0,4521000.0,5771000.0,-53800.0,7.58,0.7739,0.0004863,5.83,161.3,62880.0,5960.0
1.584,5,8,0.0,9.46,8.176,2457.0,1965.0,0.4818,0.8035,356600.0,4483000.0,5823000.0,-48880.0,7.627,0.7492,-0.06309,5.63,179.7,65860.0,4389.0
1.683,5,8,0.0,9.44,8.054,1756.0,1971.0,0.4791,0.8063,365600.0,4179000.0,5908000.0,-35190.0,7.709,0.7093,-0.1202,5.331,192.0,65620.0,7313.0
1.782,5,8,0.0,9.353,7.907,1090.0,1943.0,0.4731,0.7991,370700.0,3829000.0,5942000.0,-33350.0,7.799,0.6845,-0.1818,5.189,242.0,64930.0,8945.0
1.881,5,8,0.0,9.329,7.808,1487.0,1898.0,0.472,0.7921,375800.0,3646000.0,5920000.0,-33860.0,7.887,0.6774,-0.2402,5.207,216.8,64210.0,6308.0
1.98,5,8,0.0,9.338,7.715,2664.0,1884.0,0.4719,0.7866,381900.0,3733000.0,5887000.0,-31090.0,7.978,0.6874,-0.2913,5.346,78.44,60780.0,4211.0
2.079,5,8,0.0,9.355,7.636,2962.0,1911.0,0.4745,0.7782,386200.0,3617000.0,5845000.0,-33210.0,8.067,0.7149,-0.3448,5.62,-20.64,55860.0,3854.0
2.178,5,8,0.0,9.407,7.603,2261.0,1937.0,0.4805,0.7724,390700.0,3239000.0,5773000.0,-32480.0,8.144,0.7299,-0.3966,5.824,-16.04,51730.0,3895.0
2.277,5,8,0.0,9.427,7.561,1679.0,1938.0,0.4856,0.7766,398800.0,3014000.0,5703000.0,-20890.0,8.207,0.7172,-0.4462,5.877,-48.02,46720.0,4157.0
2.376,5,8,0.0,9.36,7.473,1451.0,1918.0,0.4831,0.7812,405400.0,2866000.0,5623000.0,-15750.0,8.251,0.6777,-0.4966,5.814,-121.6,40150.0,3554.0
2.475,5,8,0.0,9.314,7.421,1634.0,1890.0,0.4811,0.7776,405200.0,2793000.0,5494000.0,-25340.0,8.267,0.6057,-0.5436,5.623,-213.3,34260.0,2317.0
2.574,5,8,0.0,9.342,7.452,2376.0,1877.0,0.4846,0.7748,403100.0,2843000.0,5366000.0,-28630.0,8.26,0.5124,-0.5911,5.41,-357.7,29290.0,1266.0
2.673,5,8,0.0,9.382,7.504,2881.0,1898.0,0.4903,0.7768,402300.0,2592000.0,5310000.0,-24120.0,8.241,0.4162,-0.6343,5.26,-410.0,23680.0,-540.7
2.772,5,8,0.0,9.408,7.544,2410.0,1927.0,0.4952,0.7816,401600.0,1940000.0,5269000.0,-15530.0,8.208,0.336,-0.664,5.181,-326.2,18380.0,-1551.0
2.871,5,8,0.0,9.413,7.594,1618.0,1932.0,0.4985,0.7875,399300.0,1234000.0,5189000.0,-6429.0,8.154,0.2833,-0.6809,5.168,-235.1,15010.0,149.1
2.97,5,8,0.0,9.375,7.657,1382.0,1910.0,0.499,0.7954,395500.0,715600.0,5105000.0,-834.2,8.074,0.2429,-0.6849,5.143,-168.7,12480.0,725.0
3.069,5,8,0.0,9.33,7.73,1770.0,1885.0,0.4959,0.7999,387400.0,514500.0,5023000.0,-1904.0,7.968,0.1863,-0.6807,5.061,-167.9,10020.0,-1642.0
3.168,5,8,0.0,9.332,7.809,2369.0,1878.0,0.4946,0.7988,378100.0,516900.0,4904000.0,-7499.0,7.877,0.05807,-0.6743,4.911,-221.6,9163.0,-2335.0
3.267,5,8,0.0,9.364,7.854,2620.0,1894.0,0.4986,0.7973,375900.0,439000.0,4791000.0,-8629.0,7.861,-0.09572,-0.6581,4.836,-220.1,9985.0,-991.8
3.366,5,8,0.0,9.391,7.913,2279.0,1914.0,0.5023,0.8013,375000.0,150400.0,4764000.0,-3688.0,7.832,-0.197,-0.6378,4.871,-143.2,11120.0,-1065.0
3.465,5,8,0.0,9.384,7.956,1730.0,1917.0,0.499,0.808,372800.0,-303500.0,4806000.0,4420.0,7.777,-0.2806,-0.6181,4.989,-10.25,13100.0,-677.6
3.564,5,8,0.0,9.337,7.979,1460.0,1899.0,0.4919,0.8114,368500.0,-733700.0,4857000.0,8093.0,7.716,-0.3633,-0.5928,5.149,79.01,16800.0,1536.0
3.663,5,8,0.0,9.296,8.017,1685.0,1873.0,0.4864,0.8105,362900.0,-1057000.0,4910000.0,9225.0,7.66,-0.4317,-0.5586,5.266,111.0,21050.0,1918.0
3.762,5,8,0.0,9.3,8.058,2280.0,1862.0,0.4837,0.8085,358600.0,-1314000.0,4972000.0,10660.0,7.625,-0.4729,-0.5186,5.258,134.0,25070.0,504.6
3.861,5,8,0.0,9.321,8.08,2600.0,1875.0,0.4817,0.8067,356200.0,-1570000.0,5027000.0,15010.0,7.608,-0.4905,-0.4752,5.129,131.4,29760.0,1056.0
3.96,5,8,0.0,9.33,8.094,2210.0,1893.0,0.4816,0.8049,354800.0,-1934000.0,5088000.0,18170.0,7.602,-0.4957,-0.4285,4.926,150.7,34980.0,3130.0
4.059,5,8,0.0,9.326,8.092,1645.0,1891.0,0.4814,0.8057,355600.0,-2271000.0,5160000.0,22220.0,7.606,-0.505,-0.3813,4.756,201.2,39510.0,4232.0
4.158,5,8,0.0,9.293,8.045,1546.0,1871.0,0.4779,0.8073,357900.0,-2341000.0,5218000.0,26840.0,7.623,-0.5306,-0.3399,4.725,161.2,43510.0,4691.0
