YawAngle,WindSpeed,BldPitch1_diff,BldPitch1_pct_diff,RtTSR_diff,RtTSR_pct_diff,GenPwr_diff,GenPwr_pct_diff,RtAeroCp_diff,RtAeroCp_pct_diff,RtAeroCt_diff,RtAeroCt_pct_diff,B1RootMyr_diff,B1RootMyr_pct_diff,RotSpeed_diff,RotSpeed_pct_diff,RotTorq_diff,RotTorq_pct_diff,RtAeroFxh_diff,RtAeroFxh_pct_diff,YawBrMzp_diff,YawBrMzp_pct_diff,TwrBsMyt_diff,TwrBsMyt_pct_diff
0,8,0.0,,-0.0052999727297509125,-0.06985396178950525,-3.549040996272879,-0.20768620345065575,-0.0008395964003272138,-0.17226930150937592,0.0003129715480411077,0.039950858703272245,-13406.326697573066,-0.23955720048442797,-0.006161348968275249,-0.0681025961224835,-2.607126624852299,-0.13644365171184494,106.99027361150365,0.02896012911149319,-49.06044942368875,-174.40404528466337,-176.37032996999915,-0.5141213998484917
5,8,0.0,,-0.0011315723689691026,-0.01490697215113953,-0.4533788850926612,-0.026799300134858584,-2.9239230064204147e-05,-0.005994437353474769,0.0009726606116158276,0.12437969053732825,19417.798516790383,0.3550468375299153,-0.0008955920339950296,-0.009932399706835586,-0.3523039746687573,-0.018563629914981193,442.94642113149166,0.12103637355003981,-225.27701958336806,-1892.1958414744483,-90.03416381968418,-0.26470106344908495
10,8,0.0,,0.002358553453878365,0.030964302551368016,3.1806516123656365,0.19441139684418013,0.0009582284809598884,0.19626236730503868,0.0013709190900756951,0.17537808851590236,34441.71319056768,0.643115028350449,0.0031671527372729713,0.035410085288671365,2.872427297725153,0.15524769826101845,627.9643363052746,0.17565600977008414,-394.0099408035164,-987.4313087130334,-16.819431714022357,-0.050959243057432976
15,8,0.0,,0.0070588416275656485,0.09185826133745516,8.23105914929647,0.5324313597553371,0.002589016229520791,0.529658561588914,0.0018896777170986923,0.24116429512336535,1748.9423890467733,0.03365441841011409,0.008432120606105542,0.09525519953744943,7.680639950772957,0.43477049328790923,848.1193754326669,0.2458995189232753,-560.3165811440582,-957.6908693972927,62.90977617106546,0.20021328765180577
20,8,0.0,,0.013764018152448543,0.17669450211183385,15.045073455888087,1.0538762377392608,0.004960149219290777,1.0127204207779923,0.0025213522036764413,0.3202112254498711,-5618.490885316394,-0.11288335753671416,0.01579493885085803,0.18096184618412736,14.384124298130928,0.8696039142220342,1096.4156603338197,0.33429471940279876,-720.2301196176447,-1041.2282635812182,150.20152295976732,0.5137351009796303
30,8,0.0,,0.03464652524819556,0.4259976956820036,32.32026283836876,2.876978090917565,0.013558888650810674,2.758679858964643,0.004692250553531729,0.5854661657222076,39658.16727376636,0.8993178158653563,0.036138775801727974,0.43040495199236883,32.850082136990295,2.4282677836611946,1747.0252124848193,0.6162193199737721,-1016.1416219612884,-1283.550032203453,294.02114134704607,1.2478330495596963
-30,12,0.0,,0.03380044282551431,0.44881806327496876,63.15127490893474,1.7217913994574026,0.008565295336047496,1.790581086621755,-0.00310344261124218,-0.4025298424334279,-62099.99285765365,-0.7109410963197444,0.05014141847011011,0.4296551993003968,41.086922362688256,1.2924807403388452,-2121.491322048474,-0.3468058385976706,1461.2128276551675,190.48408637418976,-566.9452181986999,-1.1564802683731212
-20,12,0.0,,0.0015085762633653133,0.021323291066741794,9.694023536651002,0.20982890383493938,0.0011311206830244003,0.2394210288727077,-0.0024972925159602033,-0.3368571605514185,-33230.28997769207,-0.3443917110765169,0.0019006230289946302,0.01596825219366962,7.649873086685602,0.19484473692052004,-2156.218752403627,-0.3117174850602566,897.7392585185756,154.03203972420403,-620.3115144988842,-1.0289564006890315
-15,12,0.0,,-0.0009064687331745702,-0.013093028360691063,-5.385739558495516,-0.1080035838310031,-0.0003403661256826118,-0.07245391441641716,-0.001667164064302784,-0.22823439580207097,-26817.93708176166,-0.2684360275394325,-0.001127605568804313,-0.009415277848975648,-4.128528574725351,-0.0980227706850724,-1594.6004153526155,-0.22152420156763314,639.0945158064766,143.56126798771055,-574.6050303822776,-0.8890661680001388
-10,12,-0.020169735855345206,-1.0223965744094918,-0.0004354637113568316,-0.0063419384636023484,0.052245646196752205,0.0010451027858710293,0.0002626697775184872,0.059384473331031994,0.0009416548620947429,0.150705838840384,-13543.704691275954,-0.15103886448599452,0.001035747021083111,0.008560436856391624,0.017331889009255974,0.00041488470693099,934.9470877427375,0.14585891293791545,342.85446997166906,259.0861892020698,-268.8742604782965,-0.45623490376863723
