Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,-15,16,0.0,12.1,5.034,1.938e-14,5000.0,0.3543,0.5185,994100.0,587.7,917300.0,2770.0,15.85,-0.1065,1.385,5.009,-6.79e-16,-762.0,21.44
0.108,-15,16,0.0,11.99,6.494,3392.0,4782.0,0.3708,0.6472,737000.0,1196000.0,2848000.0,57870.0,12.21,0.1335,1.372,6.442,-153.5,1983.0,-57.46
0.216,-15,16,0.0,11.81,7.142,6399.0,4866.0,0.3765,0.6356,582800.0,2705000.0,6775000.0,-2503.0,10.96,0.3776,1.329,7.183,-412.4,3094.0,-7554.0
0.324,-15,16,0.0,12.09,7.162,5852.0,5026.0,0.4264,0.6417,602400.0,3140000.0,10770000.0,-54240.0,11.1,0.563,1.277,7.17,154.9,1566.0,-7204.0
0.432,-15,16,0.0,12.21,6.757,4651.0,5153.0,0.4405,0.6759,724800.0,3429000.0,12600000.0,20680.0,11.88,0.7593,1.192,6.783,217.2,10090.0,3068.0
0.54,-15,16,0.0,12.11,6.18,2892.0,5094.0,0.4141,0.6522,823900.0,3593000.0,13210000.0,36700.0,12.92,0.8907,1.064,6.13,747.9,25720.0,440.6
0.648,-15,16,0.0,12.06,5.8,2347.0,4931.0,0.4034,0.6455,904100.0,3962000.0,13640000.0,25030.0,13.62,0.919,0.9434,5.523,872.0,39620.0,1364.0
0.756,-15,16,0.0,12.04,5.63,4934.0,4898.0,0.3967,0.6078,907200.0,4967000.0,14240000.0,-61350.0,14.07,0.9527,0.7812,5.005,502.4,56240.0,8728.0
0.864,-15,16,0.0,12.24,5.581,6619.0,5048.0,0.4137,0.5972,943200.0,5665000.0,14620000.0,-72550.0,14.47,1.225,0.258,4.944,355.6,78270.0,924.6
0.972,-15,16,0.0,12.47,5.496,6110.0,5226.0,0.4215,0.5944,988600.0,5455000.0,14240000.0,-29900.0,14.85,1.289,0.146,4.992,672.3,98390.0,1634.0
1.08,-15,16,0.8766,12.56,5.492,3994.0,5261.0,0.417,0.5824,986600.0,4128000.0,14020000.0,-32840.0,14.98,1.354,0.04693,5.169,762.5,118200.0,15360.0
1.188,-15,16,1.579,12.41,5.42,1874.0,5115.0,0.3978,0.5625,967900.0,3240000.0,14030000.0,4120.0,15.09,1.433,-0.08775,5.433,993.1,139500.0,14390.0
1.296,-15,16,1.715,12.58,5.449,3909.0,4974.0,0.3924,0.5507,958800.0,3877000.0,14130000.0,-871.4,15.17,1.531,-0.2412,5.833,983.8,156300.0,11830.0
1.404,-15,16,1.807,12.66,5.468,6640.0,5082.0,0.3931,0.5555,974400.0,4714000.0,14030000.0,-4690.0,15.23,1.587,-0.4423,6.174,671.5,167800.0,13940.0
1.512,-15,16,2.377,12.81,5.445,6090.0,5265.0,0.3776,0.5105,923600.0,4683000.0,13860000.0,-52280.0,15.47,1.572,-0.6503,6.276,593.9,178100.0,10740.0
1.62,-15,16,3.187,13.07,5.402,4137.0,5294.0,0.3742,0.4937,935700.0,3774000.0,13710000.0,-21920.0,15.83,1.507,-0.8736,6.278,630.9,184000.0,14480.0
1.728,-15,16,3.865,13.07,5.313,3278.0,5218.0,0.3656,0.4803,947700.0,2966000.0,13300000.0,21970.0,16.15,1.358,-1.097,6.17,212.3,182100.0,19760.0
1.836,-15,16,4.32,13.06,5.231,3294.0,5117.0,0.3521,0.46,938300.0,2491000.0,12670000.0,23160.0,16.42,1.208,-1.269,6.09,80.86,177600.0,13410.0
1.944,-15,16,4.637,13.2,5.167,4995.0,5105.0,0.3386,0.4357,925000.0,2149000.0,11980000.0,1334.0,16.74,1.061,-1.427,6.063,-63.85,170200.0,11080.0
2.052,-15,16,5.067,13.4,5.179,6438.0,5232.0,0.3327,0.4164,913700.0,1847000.0,11460000.0,14510.0,17.01,0.879,-1.557,6.0,-495.1,155900.0,11160.0
2.16,-15,16,5.734,13.59,5.189,5187.0,5343.0,0.3293,0.4021,905300.0,631900.0,10750000.0,36590.0,17.22,0.7349,-1.645,5.975,-556.3,139100.0,5800.0
2.268,-15,16,6.443,13.74,5.191,3485.0,5311.0,0.3158,0.3784,866300.0,-750200.0,9896000.0,28680.0,17.35,0.5441,-1.714,5.918,-426.1,122300.0,8505.0
2.376,-15,16,7.012,13.75,5.185,3026.0,5207.0,0.3039,0.3599,835000.0,-1148000.0,9013000.0,34110.0,17.46,0.0214,-1.731,5.664,-573.2,101300.0,10870.0
2.484,-15,16,7.435,13.79,5.104,4024.0,5146.0,0.2883,0.3396,822900.0,-1258000.0,8059000.0,22420.0,17.83,-0.3779,-1.685,5.532,-511.8,78860.0,2867.0
2.592,-15,16,7.847,13.99,5.132,5663.0,5200.0,0.275,0.3198,784300.0,-1075000.0,7307000.0,6050.0,17.93,-0.6106,-1.597,5.447,-444.9,59310.0,137.7
2.7,-15,16,8.389,14.15,5.191,5512.0,5309.0,0.2613,0.2983,733700.0,-1479000.0,6913000.0,5787.0,17.95,-0.8491,-1.447,5.339,-454.1,39650.0,2088.0
2.808,-15,16,9.017,14.29,5.241,3768.0,5320.0,0.2443,0.2741,676000.0,-2735000.0,6470000.0,-2889.0,17.97,-1.047,-1.281,5.259,-225.1,21070.0,233.5
2.916,-15,16,9.576,14.34,5.259,2887.0,5232.0,0.2286,0.2561,630100.0,-3517000.0,5879000.0,5482.0,17.95,-1.181,-1.086,5.106,-37.87,6725.0,1476.0
3.024,-15,16,10.01,14.27,5.266,3177.0,5147.0,0.2029,0.2282,557800.0,-3843000.0,5288000.0,-7685.0,17.89,-1.243,-0.8742,4.855,-24.51,-5561.0,2577.0
3.132,-15,16,10.38,14.33,5.333,4155.0,5121.0,0.1829,0.2045,492400.0,-3630000.0,4748000.0,-20840.0,17.76,-1.257,-0.6657,4.581,-97.65,-15480.0,-1078.0
3.24,-15,16,10.76,14.46,5.445,5101.0,5176.0,0.1674,0.1854,434700.0,-3143000.0,4152000.0,-26710.0,17.52,-1.24,-0.4509,4.305,-215.5,-20970.0,-1526.0
3.348,-15,16,11.21,14.5,5.545,4208.0,5228.0,0.1432,0.1592,361600.0,-3155000.0,3609000.0,-40490.0,17.25,-1.234,-0.2533,4.176,-264.0,-23440.0,1128.0
3.456,-15,16,11.67,14.5,5.622,2531.0,5170.0,0.1162,0.1316,290700.0,-3188000.0,3078000.0,-50480.0,17.01,-1.244,-0.04798,4.185,46.51,-23970.0,3480.0
3.564,-15,16,12.01,14.41,5.677,2397.0,5060.0,0.09032,0.1064,228400.0,-2905000.0,2554000.0,-58480.0,16.77,-1.258,0.1457,4.32,40.19,-21290.0,5353.0
3.672,-15,16,12.26,14.29,5.732,3208.0,5000.0,0.06402,0.081,167700.0,-2321000.0,2056000.0,-61430.0,16.47,-1.247,0.3567,4.502,99.12,-16080.0,4561.0
3.78,-15,16,12.47,14.27,5.84,3958.0,5003.0,0.0439,0.06169,122500.0,-1785000.0,1590000.0,-63580.0,16.13,-1.093,0.7143,4.627,133.5,-9954.0,4187.0
3.888,-15,16,12.71,14.29,5.912,4119.0,5040.0,0.03258,0.05167,100200.0,-1584000.0,1264000.0,-65460.0,15.94,-0.9003,0.9917,4.802,76.62,-2687.0,6367.0
3.996,-15,16,12.97,14.21,5.93,3070.0,5041.0,0.008554,0.02933,55860.0,-1566000.0,1192000.0,-73410.0,15.8,-0.7356,1.127,4.868,263.0,5633.0,7664.0
4.104,-15,16,13.18,14.09,5.902,2097.0,4963.0,-0.007474,0.01418,26740.0,-1456000.0,1261000.0,-78050.0,15.73,-0.5536,1.224,4.881,390.9,13750.0,9808.0
4.212,-15,16,13.31,13.93,5.851,2459.0,4878.0,-0.01333,0.008529,16030.0,-671900.0,1280000.0,-76510.0,15.71,-0.3885,1.296,4.923,477.8,20840.0,11410.0
4.32,-15,16,13.36,13.8,5.817,3370.0,4854.0,-0.01243,0.008979,16770.0,421600.0,1308000.0,-71780.0,15.66,-0.2375,1.35,5.003,593.4,27810.0,8606.0
4.428,-15,16,13.42,13.77,5.826,3944.0,4884.0,-0.01223,0.008848,16330.0,1265000.0,1428000.0,-68260.0,15.56,-0.1024,1.377,5.07,584.1,33340.0,7850.0
4.536,-15,16,13.52,13.72,5.83,3643.0,4921.0,-0.01463,0.006404,11720.0,1647000.0,1718000.0,-70940.0,15.5,0.03919,1.394,5.142,469.2,36470.0,10010.0
4.644,-15,16,13.62,13.62,5.779,2693.0,4902.0,-0.01382,0.006952,12780.0,1588000.0,2134000.0,-73310.0,15.53,0.191,1.394,5.178,392.5,38230.0,9528.0
4.752,-15,16,13.67,13.48,5.685,2370.0,4836.0,-0.007443,0.01263,23470.0,1715000.0,2514000.0,-73670.0,15.61,0.3582,1.38,5.216,282.9,38240.0,9435.0
4.86,-15,16,13.65,13.33,5.608,2970.0,4792.0,0.00412,0.02312,43300.0,2169000.0,2744000.0,-71560.0,15.67,0.5716,1.342,5.319,112.2,36320.0,9377.0
4.968,-15,16,13.61,13.26,5.587,3750.0,4803.0,0.01432,0.03231,60380.0,2844000.0,2851000.0,-70840.0,15.65,0.7938,1.266,5.454,-71.63,33320.0,6028.0
