Time,YawAngle,WindSpeed,BldPitch1,RotSpeed,RtTSR,RotTorq,GenPwr,RtAeroCp,RtAeroCt,RtAeroFxh,B1RootMxr,B1RootMyr,B1RootMzr,RtVAvgxh,RtVAvgyh,RtVAvgzh,RtSkew,YawBrMzp,TwrBsMyt,TwrBsMxt
0.0,-20,12,0.0,12.1,6.712,1.455e-14,5000.0,0.4737,0.7242,780900.0,597.2,917300.0,3403.0,11.89,-0.1059,1.039,5.019,-4.535e-16,-782.2,21.49
0.108,-20,12,0.0,11.94,8.494,3178.0,4776.0,0.4153,0.7531,496300.0,1153000.0,2546000.0,-11610.0,9.292,0.07573,1.027,6.323,-346.0,1662.0,-91.57
0.216,-20,12,0.0,11.74,9.227,5928.0,4809.0,0.411,0.7579,410700.0,2420000.0,5098000.0,-16260.0,8.424,0.2784,0.9911,6.968,-559.9,1921.0,-6952.0
0.324,-20,12,0.0,11.94,9.224,5637.0,4837.0,0.4632,0.7498,414900.0,2954000.0,7754000.0,-70020.0,8.516,0.4415,0.9545,7.04,-217.5,917.5,-6631.0
0.432,-20,12,0.0,12.05,8.745,4488.0,5062.0,0.4837,0.7971,500100.0,3217000.0,9014000.0,-23510.0,9.074,0.6066,0.878,6.707,-143.8,7471.0,2358.0
0.54,-20,12,0.0,11.83,7.964,2368.0,5025.0,0.4608,0.7924,580800.0,3266000.0,9627000.0,-1419.0,9.816,0.6924,0.7732,6.036,266.9,17850.0,456.0
0.648,-20,12,0.0,11.71,7.464,1965.0,4814.0,0.4547,0.7729,625400.0,3736000.0,9962000.0,-23570.0,10.32,0.7005,0.6817,5.411,396.9,26590.0,2286.0
0.756,-20,12,0.0,11.65,7.232,4500.0,4553.0,0.4547,0.7424,638300.0,4739000.0,10310000.0,-74700.0,10.64,0.7149,0.5529,4.856,52.43,38840.0,7671.0
0.864,-20,12,0.0,11.73,7.157,6121.0,4499.0,0.4754,0.7301,652600.0,5413000.0,10460000.0,-89630.0,10.85,0.8412,0.2458,4.618,-9.743,54460.0,34.79
0.972,-20,12,0.0,11.91,7.036,5145.0,4469.0,0.4901,0.7354,689300.0,4976000.0,10260000.0,-54430.0,11.11,0.9099,0.0981,4.711,265.9,67730.0,2138.0
